index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
976, 66158932, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -5717, -7444, 1277, 136, 873, 216, 109, 873, 10, -14256, 32543, 21448, 1148, 0, 0, 0, 0, 0
977, 66162820, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -5746, -8195, 1277, 547, -211, 174, 520, -211, 33, -31193, -12416, 13968, 1148, 0, 0, 0, 0, 0
978, 66166709, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -5813, -7957, 1277, 268, 433, 95, 241, 433, 57, -1136, -15820, 23216, 1148, 0, 0, 0, 0, 0
979, 66170612, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -5774, -8644, 1277, 368, 940, 280, 341, 940, 78, -31193, -2912, 27380, 1148, 0, 0, 0, 0, 0
980, 66174497, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -6028, -9190, 1277, 66, 611, -83, 39, 611, 97, -26920, 26832, 32767, 1148, 0, 0, 0, 0, 0
981, 66178388, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -6217, -10049, 1277, 342, 738, 310, 315, 738, 111, 27880, -32148, 32767, 1148, 0, 0, 0, 0, 0
982, 66182318, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -6194, -10114, 1277, 124, -89, -121, 97, -89, 120, -12016, -4008, 32767, 1148, 0, 0, 0, 0, 0
983, 66186171, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -6284, -10062, 1277, 160, 1164, 165, 133, 1164, 123, -10020, -18628, 32767, 1148, 0, 0, 0, 0, 0
984, 66190087, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -6213, -11091, 1277, 63, -1364, -118, 36, -1364, 120, 24356, 2472, 23964, 1148, 0, 0, 0, 0, 0
985, 66193946, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5959, -10306, 1277, 23, 309, 299, -4, 309, 115, 13624, 26128, 23640, 1148, 0, 0, 0, 0, 0
986, 66197837, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5842, -11320, 1277, 27, -1253, -115, 0, -1253, 110, 24476, 8700, 19404, 1148, 0, 0, 0, 0, 0
987, 66201731, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5983, -10597, 1277, 36, -374, 287, 9, -374, 105, 12332, -24160, 24328, 1176, 0, 0, 0, 0, 0
988, 66205612, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5880, -11325, 1277, -3, -783, -17, -30, -783, 102, 32680, 7156, 18660, 1176, 0, 0, 0, 0, 0
989, 66209504, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5712, -11329, 1277, -194, 673, 33, -221, 673, 99, -12368, 16644, 32767, 1176, 0, 0, 0, 0, 0
990, 66213445, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5715, -10362, 1277, 135, -965, 3, 108, -965, 92, 20920, -6844, 32767, 1176, 0, 0, 0, 0, 0
991, 66217287, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5591, -10698, 1277, -34, 715, 159, -61, 715, 84, -22044, 10332, 32767, 1176, 0, 0, 0, 0, 0
992, 66221178, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5675, -9773, 1277, 174, -300, -75, 147, -300, 78, 19300, -17416, 32767, 1176, 0, 0, 0, 0, 0
993, 66225068, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5583, -10077, 1277, -25, 86, 59, -52, 86, 71, -19604, 6236, 32767, 1176, 0, 0, 0, 0, 0
994, 66228960, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5557, -10821, 1277, 184, -288, 76, 157, -288, 63, 32032, -3260, 25884, 1176, 0, 0, 0, 0, 0
995, 66232895, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5401, -11501, 1277, 30, -1020, -285, 3, -1020, 54, -31192, 14104, 32767, 1176, 0, 0, 0, 0, 0
996, 66236741, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5601, -12198, 1277, 374, -1945, 236, 347, -1945, 41, -31193, 32544, 3812, 1176, 0, 0, 0, 0, 0
997, 66240639, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5449, -12264, 1277, 222, -1038, -230, 195, -1038, 29, -12916, 12532, 2184, 1176, 0, 0, 0, 0, 0
998, 66244567, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5310, -11503, 1277, 188, -208, 168, 161, -208, 19, 12352, 11280, 6628, 1176, 0, 0, 0, 0, 0
999, 66248410, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5216, -10827, 1277, 523, -451, -121, 496, -451, 10, 10728, 3844, 27372, 1176, 0, 0, 0, 0, 0
1000, 66252320, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5107, -11101, 1277, 309, 2560, 258, 282, 2560, 6, -23004, 6988, 32767, 1148, 0, 0, 0, 0, 0
1001, 66256186, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5058, -11040, 1277, 535, -918, -284, 508, -918, 4, -7928, -1708, 32767, 1148, 0, 0, 0, 0, 0
1002, 66260077, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5009, -11122, 1277, 345, -10, 209, 318, -10, 1, -13648, -724, 29540, 1148, 0, 0, 0, 0, 0
1003, 66263967, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5001, -10507, 1277, 535, -843, -283, 508, -843, -3, 9700, -6888, 22456, 1148, 0, 0, 0, 0, 0
1004, 66267858, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4824, -11227, 1277, 464, -1752, -23, 437, -1752, -11, -31192, 15116, 12412, 1148, 0, 0, 0, 0, 0
1005, 66271757, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -5013, -10377, 1277, 701, -2156, -14, 674, -2156, -20, 18876, 32544, -28412, 1148, 0, 0, 0, 0, 0
1006, 66275692, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4888, -10275, 1277, 594, 185, -62, 567, 185, -27, -7356, 7724, -16692, 1148, 0, 0, 0, 0, 0
1007, 66279534, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4714, -9798, 1277, 470, -269, -86, 443, -269, -33, 5364, 14692, 4376, 1148, 0, 0, 0, 0, 0
1008, 66283431, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4632, -9630, 1277, 764, 491, -82, 737, 491, -40, -5088, 1596, 11332, 1148, 0, 0, 0, 0, 0
1009, 66287312, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4584, -9968, 1277, 486, 1846, -91, 459, 1846, -47, -22896, -1212, 32767, 1148, 0, 0, 0, 0, 0
1010, 66291203, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4588, -10631, 1277, 659, 12, -249, 632, 12, -57, -31192, -8768, 32767, 1148, 0, 0, 0, 0, 0
1011, 66295123, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4560, -10711, 1277, 449, -708, -5, 422, -708, -68, -12240, -3556, 5764, 1148, 0, 0, 0, 0, 0
1012, 66298981, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4555, -10366, 1277, 599, -698, -202, 572, -698, -78, 1264, -7160, 5164, 1148, 0, 0, 0, 0, 0
1013, 66302883, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4428, -10849, 1277, 453, -1803, -144, 426, -1803, -89, -23420, 9152, -4076, 1155, 0, 0, 0, 0, 0
1014, 66306812, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4629, -10790, 1277, 506, -1234, -149, 479, -1234, -100, -7308, 32544, -16932, 1155, 0, 0, 0, 0, 0
1015, 66310662, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4521, -10542, 1277, 397, -140, -130, 370, -140, -110, -2664, 6992, -8700, 1155, 0, 0, 0, 0, 0
1016, 66314551, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4392, -10650, 1277, 184, 469, -260, 157, 469, -120, -14632, 10996, 9540, 1155, 0, 0, 0, 0, 0
1017, 66318435, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4402, -10388, 1277, 358, 306, -200, 331, 306, -132, -2672, -7720, 9456, 1155, 0, 0, 0, 0, 0
1018, 66322322, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4485, -10981, 1277, 143, 1368, -230, 116, 1368, -145, -31192, -15896, 28932, 1155, 0, 0, 0, 0, 0
1019, 66326211, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4514, -11331, 1277, 186, 365, -320, 159, 365, -159, -22664, -9212, 25152, 1155, 0, 0, 0, 0, 0
1020, 66330102, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4523, -11655, 1277, -29, -174, -236, -56, -174, -175, -21476, -5580, 11828, 1155, 0, 0, 0, 0, 0
1021, 66334002, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4526, -10763, 1277, 66, -273, -297, 39, -273, -192, 17260, -5312, -968, 1155, 0, 0, 0, 0, 0
1022, 66337957, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4484, -11439, 1277, -184, -888, -433, -211, -888, -210, -31192, 1840, 8812, 1155, 0, 0, 0, 0, 0
1023, 66341780, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4706, -11011, 1277, 22, -654, -179, -5, -654, -229, 3132, 32544, -22340, 1155, 0, 0, 0, 0, 0
1024, 66345664, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4677, -10804, 1277, -318, -437, -386, -345, -437, -246, -3816, 720, -13536, 1155, 0, 0, 0, 0, 0
1025, 66349556, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4586, -10782, 1277, -250, 444, -276, -277, 444, -261, -10688, 8192, 3604, 1155, 0, 0, 0, 0, 0
1026, 66353486, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4534, -10429, 1277, -352, -751, -408, -379, -751, -275, 1512, 3960, -11664, 1148, 0, 0, 0, 0, 0
1027, 66357332, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4659, -10417, 1277, -284, 1076, -175, -311, 1076, -288, -11468, -18952, -5468, 1148, 0, 0, 0, 0, 0
1028, 66361225, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4573, -10291, 1277, -406, 784, -442, -433, 784, -297, -7436, 8540, 4592, 1148, 0, 0, 0, 0, 0
1029, 66365116, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4562, -10150, 1277, -465, 1260, -287, -492, 1260, -306, -7480, -580, 9784, 1148, 0, 0, 0, 0, 0
1030, 66369064, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4488, -9123, 1277, -412, 253, -316, -439, 253, -313, 22392, 7108, 7460, 1148, 0, 0, 0, 0, 0
1031, 66372906, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4522, -9800, 1277, -547, 322, -511, -574, 322, -321, -31192, -5880, -576, 1148, 0, 0, 0, 0, 0
1032, 66376788, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4757, -9143, 1277, -297, -1047, -158, -324, -1047, -329, 12624, 32544, -27136, 1148, 0, 0, 0, 0, 0
1033, 66380685, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4765, -9102, 1277, -571, -201, -419, -598, -201, -334, -7572, -2712, -14972, 1148, 0, 0, 0, 0, 0
1034, 66384563, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4671, -8494, 1277, -348, 458, -119, -375, 458, -335, 9760, 9140, -8172, 1148, 0, 0, 0, 0, 0
1035, 66388458, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4618, -8081, 1277, -488, -139, -450, -515, -139, -332, 4932, 4752, -13644, 1148, 0, 0, 0, 0, 0
1036, 66392346, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4727, -7713, 1277, -271, 2336, -2, -298, 2336, -326, 576, -17116, 964, 1148, 0, 0, 0, 0, 0
1037, 66396238, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4638, -8093, 1277, -402, 513, -396, -429, 513, -317, -20552, 8780, 29640, 1148, 0, 0, 0, 0, 0
1038, 66400197, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4526, -7792, 1277, -325, 999, -81, -352, 999, -305, 196, 11472, 21468, 1134, 0, 0, 0, 0, 0
1039, 66404025, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4475, -7217, 1277, -282, 474, -207, -309, 474, -290, 9988, 3496, 9196, 1134, 0, 0, 0, 0, 0
1040, 66407913, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4493, -7954, 1277, -294, -84, -416, -321, -84, -277, -30684, -5204, 1824, 1134, 0, 0, 0, 0, 0
1041, 66411795, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4710, -7335, 1277, -84, -805, -1, -111, -805, -267, 12920, -31892, -22132, 1134, 0, 0, 0, 0, 0
1042, 66415690, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4770, -6981, 1277, -121, -78, -258, -148, -78, -255, 4096, -11748, -7752, 1134, 0, 0, 0, 0, 0
1043, 66419579, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4634, -6402, 1277, 4, 737, 99, -23, 737, -238, 10572, 12496, -1564, 1134, 0, 0, 0, 0, 0
1044, 66423463, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4548, -5476, 1277, 29, 61, -143, 2, 61, -217, 23152, 6056, -6604, 1134, 0, 0, 0, 0, 0
1045, 66427361, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4580, -5116, 1277, 203, 2537, 209, 176, 2537, -191, 2652, -9772, 9688, 1134, 0, 0, 0, 0, 0
1046, 66431291, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4475, -4921, 1277, 60, 918, -108, 33, 918, -161, -88, 8520, 32767, 1134, 0, 0, 0, 0, 0
1047, 66435141, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4450, -5336, 1277, 113, 1121, 84, 86, 1121, -130, -19712, -1888, 32767, 1134, 0, 0, 0, 0, 0
1048, 66439040, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4452, -4676, 1277, 167, 919, 52, 140, 919, -100, 14576, -5736, 32767, 1134, 0, 0, 0, 0, 0
1049, 66442945, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4457, -5323, 1277, 137, -1113, -227, 110, -1113, -74, -23884, -5856, 13528, 1134, 0, 0, 0, 0, 0
1050, 66446812, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4629, -4783, 1277, 267, -1105, 206, 240, -1105, -55, 13444, -28036, -14908, 1134, 0, 0, 0, 0, 0
1051, 66450724, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4663, -3976, 1277, 326, -471, 31, 299, -471, -36, 21680, -10748, 1216, 1148, 0, 0, 0, 0, 0
1052, 66454590, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4445, -3372, 1277, 258, 838, 284, 231, 838, -13, 14232, 21848, 5020, 1148, 0, 0, 0, 0, 0
1053, 66458491, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4333, -4234, 1277, 308, 183, 88, 281, 183, 12, -31193, 8096, -8368, 1148, 0, 0, 0, 0, 0
1054, 66462410, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4370, -3747, 1277, 269, 3480, 330, 242, 3480, 39, 6672, -10532, 30944, 1148, 0, 0, 0, 0, 0
1055, 66466257, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4401, -3462, 1277, 180, 101, -63, 153, 101, 65, 5232, -9308, 32767, 1148, 0, 0, 0, 0, 0
1056, 66470147, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4361, -3637, 1277, 130, 197, 268, 103, 197, 87, -9336, 0, 32767, 1148, 0, 0, 0, 0, 0
1057, 66474039, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4397, -2618, 1277, 205, 269, 111, 178, 269, 104, 28604, -10156, 32767, 1148, 0, 0, 0, 0, 0
1058, 66477940, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4277, -3181, 1277, 13, -1310, -25, -14, -1310, 118, -18880, 10808, 30292, 1148, 0, 0, 0, 0, 0
1059, 66481821, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4401, -4112, 1277, 198, -914, 224, 171, -914, 125, -31752, -21240, 5284, 1148, 0, 0, 0, 0, 0
1060, 66485716, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4342, -3691, 1277, 2, -14, 85, -25, -14, 130, 9372, 3204, 26732, 1148, 0, 0, 0, 0, 0
1061, 66489614, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4217, -2816, 1277, 28, 334, 135, 1, 334, 133, 23860, 11432, 28004, 1148, 0, 0, 0, 0, 0
1062, 66493533, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4091, -2068, 1277, 18, -708, 22, -9, -708, 134, 22084, 11788, 1180, 1148, 0, 0, 0, 0, 0
1063, 66497384, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4237, -2279, 1277, 2, 1545, 172, -25, 1545, 132, -10884, -22836, 32767, 1148, 0, 0, 0, 0, 0
1064, 66501271, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4274, -2225, 1277, -48, -438, -150, -75, -438, 126, 28, -8716, 32767, 1141, 0, 0, 0, 0, 0
1065, 66505161, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4238, -2171, 1277, -96, -130, 253, -123, -130, 118, -316, 884, 24208, 1141, 0, 0, 0, 0, 0
1066, 66509061, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4213, -3110, 1277, 5, -756, -94, -22, -756, 109, -31193, -1160, 25132, 1141, 0, 0, 0, 0, 0
1067, 66512945, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4068, -3709, 1277, -180, 350, 1, -207, 350, 98, -22768, 15276, 32767, 1141, 0, 0, 0, 0, 0
1068, 66516838, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4131, -3103, 1277, 105, -380, -56, 78, -380, 83, 16196, -12724, 32767, 1141, 0, 0, 0, 0, 0
1069, 66520726, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -4001, -3450, 1277, -148, 749, 31, -175, 749, 67, -15196, 13316, 32767, 1141, 0, 0, 0, 0, 0
1070, 66524656, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3930, -3096, 1277, 35, -58, -35, 8, -58, 52, 7952, 4884, 32767, 1141, 0, 0, 0, 0, 0
1071, 66528510, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -3806, -2823, 1277, 5, -1100, 9, -22, -1100, 39, 7116, 11756, 23888, 1141, 0, 0, 0, 0, 0
1072, 66532391, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -4015, -2271, 1277, 99, -834, 32, 72, -834, 27, 15960, -31200, 5220, 1141, 0, 0, 0, 0, 0
1073, 66536282, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3935, -2437, 1277, 74, -1304, -130, 47, -1304, 17, -5840, 5656, 152, 1141, 0, 0, 0, 0, 0
1074, 66540173, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3955, -1880, 1277, 113, -377, 146, 86, -377, 8, 15912, -7088, 3252, 1141, 0, 0, 0, 0, 0
1075, 66544066, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3877, -1552, 1277, 254, -90, -184, 227, -90, 1, 8740, 4580, 32767, 1141, 0, 0, 0, 0, 0
1076, 66547995, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3847, -2329, 1277, 174, 330, -52, 147, 330, -8, -26860, -996, 32767, 1141, 0, 0, 0, 0, 0
1077, 66551858, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3899, -2637, 1277, 469, -1468, -100, 442, -1468, -19, -10216, -13208, 32767, 1141, 0, 0, 0, 0, 0
1078, 66555778, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3909, -3352, 1277, 228, -516, -17, 201, -516, -29, -24820, -6432, 32767, 1141, 0, 0, 0, 0, 0
1079, 66559629, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3764, -2986, 1277, 534, -1678, -71, 507, -1678, -37, 10596, 11688, 6728, 1141, 0, 0, 0, 0, 0
1080, 66563520, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3528, -2554, 1277, 365, -1964, -4, 338, -1964, -43, 13460, 24356, -24184, 1141, 0, 0, 0, 0, 0
1081, 66567411, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -3603, -2215, 1277, 605, -169, -20, 578, -169, -46, 8528, -16492, -644, 1141, 0, 0, 0, 0, 0
1082, 66571295, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -3451, -2449, 1277, 411, -352, -28, 384, -352, -47, -9212, 13608, 5740, 1141, 0, 0, 0, 0, 0
1083, 66575184, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3441, -2272, 1277, 547, 119, 124, 520, 119, -45, 3056, -5188, 11308, 1141, 0, 0, 0, 0, 0
1084, 66579075, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3292, -2136, 1277, 552, 710, -33, 525, 710, -39, 1152, 12592, 32767, 1141, 0, 0, 0, 0, 0
1085, 66582971, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3346, -3085, 1277, 506, -987, -69, 479, -987, -32, -31192, -13056, 32767, 1141, 0, 0, 0, 0, 0
1086, 66586905, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3370, -3262, 1277, 629, -1366, -117, 602, -1366, -30, -6892, -9932, 26952, 1141, 0, 0, 0, 0, 0
1087, 66590794, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3340, -3923, 1277, 455, -1069, -197, 428, -1069, -33, -22968, -2020, -6784, 1141, 0, 0, 0, 0, 0
1088, 66594634, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3208, -3650, 1277, 596, -1211, 33, 569, -1211, -40, 6456, 10292, -10332, 1141, 0, 0, 0, 0, 0
1089, 66598524, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3053, -3463, 1277, 427, -1996, -192, 400, -1996, -47, 5032, 14216, -32768, 1141, 0, 0, 0, 0, 0
1090, 66602419, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3169, -3346, 1277, 566, 339, 52, 539, 339, -53, -164, -21124, -18584, 1162, 0, 0, 0, 0, 0
1091, 66606310, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3180, -3507, 1277, 320, -882, -176, 293, -882, -58, -7300, -6356, -17440, 1162, 0, 0, 0, 0, 0
1092, 66610201, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3158, -3635, 1277, 352, 268, 48, 325, 268, -62, -7944, -2440, -8640, 1162, 0, 0, 0, 0, 0
1093, 66614092, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3114, -3317, 1277, 307, -377, -212, 280, -377, -65, 7064, 704, -5896, 1162, 0, 0, 0, 0, 0
1094, 66618024, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3182, -3905, 1277, 240, 1354, -89, 213, 1354, -70, -23940, -13160, 13492, 1162, 0, 0, 0, 0, 0
1095, 66621866, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3209, -3919, 1277, 212, -147, -235, 185, -147, -78, -4156, -7756, 10808, 1162, 0, 0, 0, 0, 0
1096, 66625765, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3198, -4750, 1277, 54, 524, -121, 27, 524, -88, -31192, -2244, 16100, 1162, 0, 0, 0, 0, 0
1097, 66629645, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3151, -4294, 1277, 59, -128, -56, 32, -128, -98, 10000, 2404, 7284, 1162, 0, 0, 0, 0, 0
1098, 66633569, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3040, -5018, 1277, -112, 223, -245, -139, 223, -106, -27768, 11744, -192, 1162, 0, 0, 0, 0, 0
1099, 66637429, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3179, -4452, 1277, -102, -24, -90, -129, -24, -114, 13152, -20308, -9960, 1162, 0, 0, 0, 0, 0
1100, 66641319, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3236, -5169, 1277, -217, -50, -240, -244, -50, -123, -27300, -9372, 3092, 1162, 0, 0, 0, 0, 0
1101, 66645209, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3270, -4857, 1277, -329, -53, -67, -356, -53, -131, 4896, -5824, 7028, 1162, 0, 0, 0, 0, 0
1102, 66649149, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3321, -5418, 1277, -284, -1201, -298, -311, -1201, -138, -21224, -8240, -4772, 1162, 0, 0, 0, 0, 0
1103, 66653048, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3349, -5411, 1277, -380, 803, 16, -407, 803, -145, -6248, -4936, -13544, 1148, 0, 0, 0, 0, 0
1104, 66656874, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3429, -5270, 1277, -412, -116, -409, -439, -116, -151, -740, -11472, -13576, 1148, 0, 0, 0, 0, 0
1105, 66660770, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3408, -5510, 1277, -447, 1950, -97, -474, 1950, -159, -15564, 1608, 16, 1148, 0, 0, 0, 0, 0
1106, 66664659, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3316, -5065, 1277, -629, 1017, -342, -656, 1017, -168, 7376, 11792, 4632, 1148, 0, 0, 0, 0, 0
1107, 66668550, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3099, -5771, 1277, -559, 2640, -133, -586, 2640, -178, -31192, 27512, 30068, 1148, 0, 0, 0, 0, 0
1108, 66672440, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3180, -5385, 1277, -669, 14, -318, -696, 14, -188, 6580, -9824, 9144, 1148, 0, 0, 0, 0, 0
1109, 66676325, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3162, -6146, 1277, -596, 1097, -3, -623, 1097, -195, -31192, 2300, 32767, 1148, 0, 0, 0, 0, 0
1110, 66680262, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3140, -5518, 1277, -789, -328, -221, -816, -328, -197, 14388, 4020, 25956, 1148, 0, 0, 0, 0, 0
1111, 66684118, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3294, -5573, 1277, -552, -1253, -194, -579, -1253, -197, -5588, -19868, -23292, 1148, 0, 0, 0, 0, 0
1112, 66688000, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3322, -6421, 1277, -635, 198, 6, -662, 198, -194, 32564, -3400, -25484, 1148, 0, 0, 0, 0, 0
1113, 66691894, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3434, -6663, 1277, -596, 638, -337, -623, 638, -189, -15012, -14452, 5424, 1148, 0, 0, 0, 0, 0
1114, 66695814, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3396, -5999, 1277, -535, 1409, -73, -562, 1409, -185, 12704, 4292, -6448, 1148, 0, 0, 0, 0, 0
1115, 66699671, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3321, -5832, 1277, -698, 843, -239, -725, 843, -182, -1784, 10024, 1884, 1127, 0, 0, 0, 0, 0
1116, 66703563, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3168, -6180, 1277, -430, 3389, 25, -457, 3389, -178, -21492, 18600, 32767, 1127, 0, 0, 0, 0, 0
1117, 66707454, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -3242, -6371, 1277, -655, -987, -317, -682, -987, -172, -10972, -9092, 19516, 1127, 0, 0, 0, 0, 0
