index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
1230, 488580964, 5, 3297, -16, 0, -43, 447, 400, 411, 389, -32, -128, 10151, 42, -321, 105, 0, 0, 0, -1988, 128, 17568, 1183, 14, 18, 13, 0, 0
1231, 488591009, 5, 3297, -7, 0, -43, 448, 400, 411, 389, -34, -156, 10161, 54, -265, 88, 0, 0, 0, -3186, 3320, 16416, 1183, 14, 18, 13, 0, 0
1232, 488601052, 5, 3297, -7, 0, -43, 443, 399, 412, 392, -21, -178, 10170, 55, -196, 79, 0, 0, 0, -328, -3594, 16784, 1183, 14, 18, 13, 0, 0
1233, 488611088, 5, 3297, 0, 0, -43, 439, 402, 413, 394, -13, -196, 10179, 62, 1, 81, 0, 0, 0, 2358, 872, 12504, 1183, 14, 18, 13, 0, 0
1234, 488621126, 5, 3297, 0, 0, -43, 430, 398, 425, 394, -15, -206, 10187, 91, -12, 70, 0, 0, 0, -3656, 4264, 14996, 1183, 14, 18, 13, 0, 0
1235, 488631175, 5, 3297, 0, 0, -43, 429, 401, 422, 394, 8, -212, 10193, 94, -67, 62, 0, 0, 0, -2574, -3934, 21010, 1183, 14, 18, 13, 0, 0
1236, 488641195, 5, 3297, 0, 0, -43, 431, 403, 417, 395, 14, -210, 10200, 101, -57, 48, 0, 0, 0, -1660, 2094, 17184, 1183, 14, 18, 13, 0, 0
1237, 488651229, 5, 3297, -1, 0, -43, 428, 406, 416, 396, 31, -205, 10206, 121, 93, 62, 0, 0, 0, 1054, -3246, 14996, 1197, 14, 18, 13, 0, 0
1238, 488661276, 5, 3297, -1, 0, -43, 423, 406, 425, 393, 43, -194, 10212, 163, 241, 52, 0, 0, 0, -174, 4516, 12668, 1197, 14, 18, 13, 0, 0
1239, 488671309, 5, 3297, -15, 0, -43, 415, 408, 433, 390, 60, -180, 10217, 175, 10, 34, 0, 0, 0, -7010, -1650, 19616, 1197, 14, 18, 13, 0, 0
1240, 488681356, 5, 3297, -15, 0, -43, 425, 414, 420, 388, 92, -166, 10221, 189, 49, 35, 0, 0, 0, -1014, -1502, 20076, 1197, 14, 18, 13, 0, 0
1241, 488691401, 5, 3297, -18, 0, -43, 422, 416, 422, 387, 103, -146, 10227, 223, 173, 34, 0, 0, 0, 858, 2680, 14270, 1197, 14, 18, 13, 0, 0
1242, 488701460, 5, 3297, -18, 0, -43, 416, 418, 428, 384, 133, -125, 10232, 230, 248, 48, 0, 0, 0, -264, -1744, 14164, 1155, 14, 18, 13, 0, 0
1243, 488711553, 5, 3297, -18, 0, -43, 411, 420, 433, 382, 156, -105, 10235, 251, 217, 33, 0, 0, 0, -2944, 92, 16930, 1155, 14, 18, 13, 0, 0
1244, 488721563, 5, 3297, -24, 0, -27, 413, 421, 432, 381, 184, -87, 10239, 255, -46, 12, 0, 0, 0, -4378, -330, 21566, 1155, 14, 18, 13, 0, 0
1245, 488731740, 5, 3297, -24, 0, -27, 420, 428, 414, 384, 210, -68, 10244, 261, 110, 38, 0, 0, 0, 1876, 1602, 13758, 1155, 14, 18, 13, 0, 0
1246, 488741637, 5, 3297, -24, 0, -27, 416, 426, 425, 379, 237, -56, 10247, 252, 225, 37, 0, 0, 0, -62, 410, 13596, 1155, 14, 18, 13, 0, 0
1247, 488751827, 5, 3297, -24, 0, -27, 409, 426, 432, 380, 266, -45, 10250, 223, -46, 23, 0, 0, 0, -4592, -310, 19254, 1162, 14, 18, 13, 0, 0
1248, 488761700, 5, 3297, -28, 0, -27, 421, 426, 416, 383, 291, -44, 10253, 203, -21, 22, 0, 0, 0, 1774, 760, 16548, 1162, 14, 18, 13, 0, 0
1249, 488772012, 5, 3297, -28, 0, -27, 420, 427, 417, 382, 306, -45, 10257, 173, 14, 25, 0, 0, 0, -1116, 1998, 13740, 1162, 14, 18, 13, 0, 0
1250, 488781773, 5, 3297, -29, 0, -16, 419, 426, 419, 383, 326, -49, 10259, 134, -146, 38, 0, 0, 0, -3980, -510, 18622, 1162, 14, 18, 13, 0, 0
1251, 488791821, 5, 3297, -29, 0, -16, 427, 425, 410, 384, 339, -63, 10262, 86, -222, 29, 0, 0, 0, -1232, -6, 19472, 1162, 14, 18, 13, 0, 0
1252, 488801872, 5, 3297, -31, 0, -16, 429, 425, 405, 388, 343, -72, 10266, 59, -138, 21, 0, 0, 0, 424, 2026, 14934, 1148, 14, 18, 13, 0, 0
1253, 488811921, 5, 3297, -31, 0, -16, 425, 423, 409, 389, 346, -87, 10270, 20, -40, 51, 0, 0, 0, 1356, 288, 13752, 1148, 14, 18, 13, 0, 0
1254, 488821943, 5, 3297, -31, 0, -16, 424, 418, 417, 388, 347, -105, 10273, -25, -177, 57, 0, 0, 0, -2844, -934, 17958, 1148, 14, 18, 13, 0, 0
1255, 488831984, 5, 3297, -31, 0, -16, 431, 416, 410, 390, 340, -123, 10277, -41, -257, 40, 0, 0, 0, -2156, 2690, 16718, 1148, 14, 18, 13, 0, 0
1256, 488842022, 5, 3297, -31, 0, -16, 434, 417, 403, 393, 329, -144, 10282, -85, -213, 44, 0, 0, 0, -1160, 1060, 16780, 1148, 14, 18, 13, 0, 0
1257, 488852067, 5, 3297, -31, 0, -16, 432, 414, 406, 395, 325, -164, 10286, -131, -163, 56, 0, 0, 0, 628, -2590, 16298, 1148, 14, 18, 13, 0, 0
1258, 488862082, 5, 3297, -31, 0, -16, 432, 410, 409, 396, 301, -184, 10291, -133, -188, 52, 0, 0, 0, -2402, 3666, 16920, 1148, 14, 18, 13, 0, 0
1259, 488872134, 5, 3297, -31, 0, -16, 433, 409, 408, 396, 284, -200, 10296, -163, -271, 47, 0, 0, 0, -2940, 114, 18044, 1148, 14, 18, 13, 0, 0
1260, 488882182, 5, 3297, -31, 0, -16, 435, 409, 402, 400, 268, -222, 10301, -177, -158, 52, 0, 0, 0, 1648, -742, 14388, 1148, 14, 18, 13, 0, 0
1261, 488892226, 5, 3297, -31, 0, -16, 432, 406, 409, 399, 242, -241, 10306, -174, -167, 57, 0, 0, 0, -1906, 1616, 15846, 1148, 14, 18, 13, 0, 0
1262, 488902241, 5, 3297, -31, 0, -16, 433, 407, 408, 399, 224, -257, 10311, -175, -218, 49, 0, 0, 0, -1804, -644, 18110, 1190, 14, 18, 13, 0, 0
1263, 488912280, 5, 3297, -31, 0, -16, 436, 407, 405, 399, 200, -275, 10316, -158, -150, 44, 0, 0, 0, -1066, 1740, 15400, 1190, 14, 18, 13, 0, 0
1264, 488922366, 5, 3297, -31, 0, -16, 431, 409, 406, 401, 184, -286, 10320, -160, -144, 46, 0, 0, 0, -1780, -2454, 16556, 1190, 14, 18, 13, 0, 0
1265, 488932353, 5, 3297, -31, 0, -16, 431, 408, 406, 401, 165, -297, 10325, -139, -72, 47, 0, 0, 0, -350, 2204, 15650, 1190, 14, 18, 13, 0, 0
1266, 488942524, 5, 3297, -31, 0, -16, 427, 409, 410, 400, 144, -303, 10329, -113, -82, 27, 0, 0, 0, -2358, 2352, 17486, 1190, 14, 18, 13, 0, 0
1267, 488952428, 5, 3297, -35, 0, -16, 426, 411, 408, 402, 139, -301, 10332, -122, -35, 33, 0, 0, 0, -1422, -3400, 16322, 1197, 14, 18, 13, 0, 0
1268, 488962628, 5, 3297, -35, 0, -16, 426, 410, 412, 399, 124, -302, 10336, -89, 58, 37, 0, 0, 0, -244, 2174, 15646, 1197, 14, 18, 13, 0, 0
1269, 488972510, 5, 3297, -35, 0, 0, 421, 412, 417, 398, 112, -291, 10339, -65, 7, 22, 0, 0, 0, -3794, 972, 17472, 1197, 14, 18, 13, 0, 0
1270, 488982660, 5, 3297, -35, 0, 0, 420, 416, 411, 400, 110, -281, 10341, -62, 128, 21, 0, 0, 0, 1152, -1082, 15312, 1197, 14, 18, 13, 0, 0
1271, 488992585, 5, 3297, -35, -4, 0, 414, 417, 417, 400, 101, -266, 10344, -35, 156, 15, 0, 0, 0, -2266, 500, 16468, 1197, 14, 18, 13, 0, 0
1272, 489002621, 5, 3297, -35, -4, 0, 409, 419, 418, 401, 102, -243, 10346, -22, 119, 20, 0, 0, 0, -2938, -1468, 17670, 1169, 14, 18, 13, 0, 0
1273, 489012681, 5, 3297, -35, -5, 0, 412, 418, 418, 398, 96, -222, 10348, 11, 202, 11, 0, 0, 0, -134, 2882, 16078, 1169, 14, 18, 13, 0, 0
1274, 489022713, 5, 3297, -35, -5, 0, 405, 422, 422, 398, 98, -195, 10349, 31, 200, -3, 0, 0, 0, -1816, 486, 16564, 1169, 14, 18, 13, 0, 0
1275, 489032738, 5, 3297, -35, -8, 0, 403, 424, 420, 399, 105, -168, 10350, 24, 207, 8, 0, 0, 0, -1192, -1974, 16940, 1169, 14, 18, 13, 0, 0
1276, 489042794, 5, 3297, -35, -8, 0, 404, 422, 423, 398, 110, -142, 10352, 45, 237, 18, 0, 0, 0, -274, 136, 16010, 1169, 14, 18, 13, 0, 0
1277, 489052830, 5, 3297, -37, -8, 0, 403, 421, 427, 395, 111, -115, 10353, 74, 204, -2, 0, 0, 0, -1830, 3008, 16758, 1148, 14, 18, 13, 0, 0
1278, 489062864, 5, 3297, -37, -8, 0, 401, 427, 422, 396, 123, -88, 10353, 75, 181, -8, 0, 0, 0, -1250, -540, 17282, 1148, 14, 18, 13, 0, 0
1279, 489072903, 5, 3297, -37, -8, 0, 401, 427, 422, 396, 134, -66, 10354, 74, 204, 12, 0, 0, 0, 186, -1930, 15522, 1148, 14, 18, 13, 0, 0
1280, 489082924, 5, 3297, -37, -8, 0, 402, 426, 425, 394, 141, -45, 10354, 92, 142, 1, 0, 0, 0, -2052, 2186, 16874, 1148, 14, 18, 13, 0, 0
1281, 489092984, 5, 3297, -37, -8, 0, 405, 427, 422, 393, 146, -27, 10356, 99, 111, 1, 0, 0, 0, -744, 3002, 16590, 1148, 14, 18, 13, 0, 0
1282, 489103010, 5, 3297, -37, -8, 0, 406, 428, 421, 392, 163, -16, 10356, 79, 83, 10, 0, 0, 0, -336, -3956, 16332, 1190, 14, 18, 13, 0, 0
1283, 489113045, 5, 3297, -41, -8, 0, 407, 426, 420, 393, 170, -4, 10357, 76, 67, 10, 0, 0, 0, -1602, 638, 15224, 1190, 14, 18, 13, 0, 0
1284, 489123083, 5, 3297, -41, -8, 0, 407, 428, 420, 392, 173, 0, 10360, 93, 8, 18, 0, 0, 0, -592, 3728, 16916, 1190, 14, 18, 13, 0, 0
1285, 489133139, 5, 3297, -41, -8, 0, 412, 427, 418, 390, 186, 2, 10361, 78, -19, 13, 0, 0, 0, -1226, -1284, 16638, 1190, 14, 18, 13, 0, 0
1286, 489143161, 5, 3297, -41, -8, 0, 412, 428, 415, 392, 197, 2, 10363, 61, -22, 16, 0, 0, 0, -626, -1318, 15418, 1190, 14, 18, 13, 0, 0
1287, 489153301, 5, 3297, -41, -8, 0, 412, 427, 415, 393, 197, -7, 10366, 70, -63, 32, 0, 0, 0, 90, 2494, 16832, 1148, 14, 18, 13, 0, 0
1288, 489163217, 5, 3297, -41, -13, 0, 416, 426, 415, 390, 203, -13, 10367, 59, -126, 17, 0, 0, 0, -3126, 248, 16804, 1148, 14, 18, 13, 0, 0
1289, 489173419, 5, 3297, -41, -13, 0, 417, 426, 413, 391, 209, -23, 10370, 36, -142, 19, 0, 0, 0, -1006, -2044, 16454, 1148, 14, 18, 13, 0, 0
1290, 489183311, 5, 3297, -41, -15, 0, 419, 425, 412, 391, 209, -38, 10373, 29, -101, 34, 0, 0, 0, 930, 836, 15084, 1148, 14, 18, 13, 0, 0
1291, 489193481, 5, 3297, -41, -15, 0, 418, 422, 415, 390, 208, -50, 10375, 33, -133, 23, 0, 0, 0, -2240, 1994, 15312, 1148, 14, 18, 13, 0, 0
1292, 489203386, 5, 3297, -41, -15, 0, 419, 425, 412, 391, 212, -64, 10377, 21, -190, 17, 0, 0, 0, -1802, -402, 17408, 1155, 14, 18, 13, 0, 0
1293, 489213456, 5, 3297, -41, -15, 0, 421, 424, 409, 392, 217, -81, 10378, 3, -145, 21, 0, 0, 0, 264, -864, 15122, 1155, 14, 18, 13, 0, 0
1294, 489223450, 5, 3297, -43, -18, 0, 420, 423, 411, 393, 216, -96, 10379, 16, -165, 14, 0, 0, 0, -1752, 1326, 16066, 1155, 14, 18, 13, 0, 0
1295, 489233496, 5, 3297, -43, -18, 0, 418, 426, 409, 393, 213, -114, 10379, 15, -214, 6, 0, 0, 0, -1522, 3112, 16904, 1155, 14, 18, 13, 0, 0
1296, 489243517, 5, 3297, -49, -18, 0, 421, 426, 406, 394, 218, -132, 10378, 0, -201, -7, 0, 0, 0, -912, -2234, 16098, 1155, 14, 18, 13, 0, 0
1297, 489253575, 5, 3297, -49, -18, 0, 419, 429, 405, 394, 223, -151, 10378, 0, -172, 4, 0, 0, 0, -1012, -770, 14906, 1148, 14, 18, 13, 0, 0
1298, 489263601, 5, 3297, -52, -18, 0, 419, 427, 408, 392, 216, -172, 10377, 12, -217, 3, 0, 0, 0, -1348, 4212, 16538, 1148, 14, 18, 13, 0, 0
1299, 489273625, 5, 3297, -52, -18, 0, 422, 428, 405, 392, 220, -191, 10375, -1, -232, -15, 0, 0, 0, -2610, -822, 16734, 1148, 14, 18, 13, 0, 0
1300, 489283652, 5, 3297, -52, -22, 0, 421, 429, 402, 394, 224, -211, 10374, -22, -190, 2, 0, 0, 0, -68, -2122, 14538, 1148, 14, 18, 13, 0, 0
1301, 489293707, 5, 3297, -52, -22, 0, 420, 427, 407, 393, 212, -233, 10374, -23, -208, 4, 0, 0, 0, -1472, 3816, 16802, 1148, 14, 18, 13, 0, 0
1302, 489303737, 5, 3297, -52, -24, 0, 422, 427, 405, 393, 209, -251, 10373, -38, -206, -7, 0, 0, 0, -566, -388, 15296, 1183, 14, 18, 13, 0, 0
1303, 489313767, 5, 3297, -52, -24, 0, 419, 428, 404, 396, 206, -270, 10372, -77, -183, 4, 0, 0, 0, -638, -2310, 14914, 1183, 14, 18, 13, 0, 0
1304, 489323805, 5, 3297, -52, -24, 0, 420, 424, 407, 396, 191, -288, 10372, -81, -210, 6, 0, 0, 0, -2516, 2344, 16922, 1183, 14, 18, 13, 0, 0
1305, 489333843, 5, 3297, -52, -24, 0, 422, 423, 405, 397, 180, -307, 10372, -83, -248, 2, 0, 0, 0, -1748, 1266, 17420, 1183, 14, 18, 13, 0, 0
1306, 489343909, 5, 3297, -53, -24, 0, 424, 423, 402, 397, 172, -323, 10372, -114, -138, 8, 0, 0, 0, 456, -1220, 13500, 1183, 14, 18, 13, 0, 0
1307, 489353927, 5, 3297, -53, -24, 0, 419, 421, 408, 399, 157, -339, 10373, -113, -69, 5, 0, 0, 0, -1070, 444, 14804, 1162, 14, 18, 13, 0, 0
1308, 489364046, 5, 3297, -53, -24, 0, 416, 421, 411, 399, 144, -353, 10373, -110, -226, 7, 0, 0, 0, -4262, -250, 19334, 1162, 14, 18, 13, 0, 0
1309, 489373992, 5, 3297, -55, -28, 0, 424, 422, 402, 398, 128, -363, 10374, -114, -204, 4, 0, 0, 0, -900, 1912, 17018, 1162, 14, 18, 13, 0, 0
1310, 489384347, 5, 3297, -55, -28, 0, 422, 421, 405, 399, 115, -370, 10374, -110, 10, 3, 0, 0, 0, 2028, 654, 12174, 1162, 14, 18, 13, 0, 0
1311, 489394099, 5, 3297, -55, -28, 0, 411, 422, 415, 398, 105, -378, 10375, -119, -55, 10, 0, 0, 0, -2602, -1396, 16162, 1162, 14, 18, 13, 0, 0
1312, 489404288, 5, 3297, -55, -28, 0, 415, 421, 412, 399, 95, -383, 10375, -109, -182, 7, 0, 0, 0, -3254, -342, 18270, 1141, 14, 18, 13, 0, 0
1313, 489414159, 5, 3297, -55, -28, 0, 421, 421, 406, 399, 77, -392, 10376, -77, -86, -1, 0, 0, 0, 412, 4374, 15264, 1141, 14, 18, 13, 0, 0
1314, 489424266, 5, 3297, -55, -28, 0, 415, 424, 409, 399, 72, -395, 10377, -83, -68, 10, 0, 0, 0, -1264, -1274, 15856, 1141, 14, 18, 13, 0, 0
1315, 489434260, 5, 3297, -55, -28, 0, 416, 422, 411, 398, 69, -402, 10376, -72, -76, 9, 0, 0, 0, -680, -2890, 16616, 1141, 14, 18, 13, 0, 0
1316, 489444284, 5, 3297, -55, -28, 0, 416, 422, 411, 397, 57, -406, 10377, -32, -98, 0, 0, 0, 0, -1660, 3026, 16110, 1141, 14, 18, 13, 0, 0
1317, 489454327, 5, 3297, -55, -31, 0, 416, 426, 407, 397, 52, -410, 10378, -5, -92, 0, 0, 0, 0, -1012, 1602, 15630, 1155, 14, 18, 13, 0, 0
1318, 489464366, 5, 3297, -55, -31, 0, 414, 427, 409, 396, 59, -416, 10376, 6, -91, -2, 0, 0, 0, -1082, -2888, 16334, 1155, 14, 18, 13, 0, 0
1319, 489474423, 5, 3297, -55, -31, 0, 414, 428, 409, 395, 58, -421, 10376, 24, -103, -10, 0, 0, 0, -500, 230, 16236, 1155, 14, 18, 13, 0, 0
1320, 489484447, 5, 3297, -55, -31, 0, 415, 429, 408, 395, 60, -427, 10375, 52, -66, -5, 0, 0, 0, -628, 1016, 15174, 1155, 14, 18, 13, 0, 0
1321, 489494490, 5, 3297, -55, -31, 0, 414, 430, 410, 393, 68, -434, 10374, 75, -116, -4, 0, 0, 0, -1474, 262, 17142, 1155, 14, 18, 13, 0, 0
1322, 489504508, 5, 3297, -55, -31, 0, 416, 432, 407, 392, 74, -440, 10373, 74, -157, -14, 0, 0, 0, -2710, -24, 17254, 1169, 14, 18, 13, 0, 0
1323, 489514546, 5, 3297, -55, -31, 0, 418, 432, 405, 392, 86, -449, 10371, 79, -89, -16, 0, 0, 0, 1298, -1916, 14910, 1169, 14, 18, 13, 0, 0
1324, 489524598, 5, 3297, -55, -31, 0, 413, 434, 407, 393, 91, -458, 10370, 92, -28, -3, 0, 0, 0, -10, 1784, 14448, 1169, 14, 18, 13, 0, 0
1325, 489534617, 5, 3297, -55, -31, 0, 412, 433, 412, 391, 98, -466, 10369, 85, -177, -9, 0, 0, 0, -4144, 864, 18044, 1169, 14, 18, 13, 0, 0
1326, 489544668, 5, 3297, -55, -31, 0, 420, 433, 403, 390, 111, -476, 10367, 80, -166, -15, 0, 0, 0, -782, -1502, 16652, 1169, 14, 18, 13, 0, 0
1327, 489554702, 5, 3297, -55, -31, 0, 419, 433, 404, 390, 117, -487, 10366, 74, -83, -10, 0, 0, 0, 510, 394, 14732, 1148, 14, 18, 13, 0, 0
1328, 489564733, 5, 3297, -55, -31, 0, 416, 432, 408, 391, 124, -495, 10365, 76, -105, -2, 0, 0, 0, -1518, 848, 15742, 1148, 14, 18, 13, 0, 0
1329, 489574843, 5, 3297, -55, -31, 0, 417, 432, 407, 391, 136, -506, 10363, 86, -176, -11, 0, 0, 0, -1914, 38, 18416, 1148, 14, 18, 13, 0, 0
1330, 489584803, 5, 3297, -55, -31, 0, 421, 433, 403, 390, 142, -515, 10362, 74, -159, -19, 0, 0, 0, -1538, 1312, 15734, 1148, 14, 18, 13, 0, 0
1331, 489594991, 5, 3297, -55, -31, 0, 418, 434, 402, 392, 153, -526, 10360, 72, -145, -6, 0, 0, 0, -748, -942, 16906, 1148, 14, 18, 13, 0, 0
1332, 489604887, 5, 3297, -55, -31, 0, 419, 433, 404, 390, 162, -540, 10358, 74, -148, -11, 0, 0, 0, -796, 860, 16622, 1204, 14, 18, 13, 0, 0
1333, 489615103, 5, 3297, -55, -31, 0, 420, 433, 404, 390, 167, -550, 10357, 66, -159, -14, 0, 0, 0, -1916, 1926, 16542, 1204, 14, 18, 13, 0, 0
1334, 489624954, 5, 3297, -55, -31, 0, 420, 433, 403, 390, 179, -564, 10355, 61, -155, -2, 0, 0, 0, -772, -1642, 17150, 1204, 14, 18, 13, 0, 0
1335, 489635099, 5, 3297, -55, -31, 0, 420, 433, 403, 391, 183, -576, 10353, 55, -160, -11, 0, 0, 0, -2404, 44, 16554, 1204, 14, 18, 13, 0, 0
1336, 489645047, 5, 3297, -55, -31, 0, 421, 433, 402, 391, 184, -587, 10353, 57, -174, -11, 0, 0, 0, -1232, 1584, 16718, 1204, 14, 18, 13, 0, 0
1337, 489655082, 5, 3297, -55, -31, 0, 421, 433, 402, 391, 191, -600, 10351, 52, -115, -6, 0, 0, 0, 248, -966, 15522, 1127, 14, 18, 13, 0, 0
1338, 489665108, 5, 3297, -55, -31, 0, 419, 433, 404, 391, 196, -607, 10350, 36, -126, -9, 0, 0, 0, -2256, -56, 16220, 1127, 14, 18, 13, 0, 0
1339, 489675159, 5, 3297, -55, -31, 0, 419, 432, 404, 391, 198, -616, 10349, 40, -145, -10, 0, 0, 0, -1590, 1210, 17536, 1127, 14, 18, 13, 0, 0
1340, 489685194, 5, 3297, -55, -31, 0, 421, 432, 402, 391, 201, -622, 10347, 38, -119, -18, 0, 0, 0, -2334, 1258, 16360, 1127, 14, 18, 13, 0, 0
1341, 489695248, 5, 3297, -55, -31, 0, 418, 434, 402, 393, 205, -628, 10345, 26, -62, -13, 0, 0, 0, 70, -430, 15752, 1127, 14, 18, 13, 0, 0
1342, 489705291, 5, 3297, -55, -31, 0, 417, 431, 407, 392, 208, -633, 10343, 17, -43, -13, 0, 0, 0, -64, -558, 15654, 1183, 14, 18, 13, 0, 0
1343, 489715323, 5, 3297, -55, -31, 0, 416, 432, 408, 392, 208, -631, 10341, 9, -69, -17, 0, 0, 0, -3148, 522, 15870, 1183, 14, 18, 13, 0, 0
1344, 489725354, 5, 3297, -55, -31, 0, 416, 433, 404, 394, 207, -632, 10339, 5, -69, -12, 0, 0, 0, -1158, 1332, 17398, 1183, 14, 18, 13, 0, 0
1345, 489735397, 5, 3297, -55, -31, 0, 417, 431, 406, 393, 206, -629, 10337, -8, -29, -25, 0, 0, 0, -1266, 818, 16274, 1183, 14, 18, 13, 0, 0
1346, 489745407, 5, 3297, -55, -31, 0, 413, 431, 407, 395, 206, -625, 10335, -28, -10, -16, 0, 0, 0, -1260, -882, 15956, 1183, 14, 18, 13, 0, 0
1347, 489755457, 5, 3297, -55, -31, 0, 412, 431, 407, 396, 200, -623, 10334, -36, -11, -5, 0, 0, 0, -548, 6, 17404, 1148, 14, 18, 13, 0, 0
1348, 489765489, 5, 3297, -55, -31, 0, 414, 428, 409, 395, 192, -617, 10333, -48, -12, -16, 0, 0, 0, -1582, 1254, 15472, 1148, 14, 18, 13, 0, 0
1349, 489775520, 5, 3297, -55, -31, 0, 412, 430, 408, 397, 183, -612, 10332, -64, 3, -3, 0, 0, 0, -454, 494, 15562, 1148, 14, 18, 13, 0, 0
1350, 489785594, 5, 3297, -55, -31, 0, 413, 427, 410, 396, 177, -608, 10331, -84, -12, -3, 0, 0, 0, -1426, -1426, 16332, 1148, 14, 18, 13, 0, 0
1351, 489795604, 5, 3297, -55, -31, 0, 414, 425, 410, 398, 165, -599, 10331, -93, -23, -6, 0, 0, 0, -2308, 710, 16294, 1148, 14, 18, 13, 0, 0
1352, 489805774, 5, 3297, -55, -31, 0, 414, 425, 409, 398, 151, -595, 10332, -93, 19, 5, 0, 0, 0, 118, 1984, 16170, 1183, 14, 18, 13, 0, 0
1353, 489815672, 5, 3297, -55, -31, 0, 414, 423, 413, 397, 141, -588, 10331, -105, 26, -3, 0, 0, 0, -1230, -590, 15932, 1183, 14, 18, 13, 0, 0
1354, 489825860, 5, 3297, -55, -31, 0, 412, 424, 412, 400, 128, -579, 10332, -114, -2, 1, 0, 0, 0, -2670, -480, 16858, 1183, 14, 18, 13, 0, 0
1355, 489835734, 5, 3297, -55, -31, 0, 415, 421, 412, 399, 115, -573, 10332, -104, 4, 2, 0, 0, 0, -988, 0, 16766, 1183, 14, 18, 13, 0, 0
1356, 489845898, 5, 3297, -55, -31, 0, 414, 422, 413, 398, 101, -564, 10332, -95, 49, -7, 0, 0, 0, -722, 1652, 15182, 1183, 14, 18, 13, 0, 0
1357, 489855809, 5, 3297, -55, -31, 0, 410, 424, 414, 399, 91, -555, 10332, -92, 45, 4, 0, 0, 0, -1290, -418, 16304, 1148, 14, 18, 13, 0, 0
1358, 489865886, 5, 3297, -55, -31, 0, 412, 422, 415, 398, 83, -548, 10331, -80, 14, -7, 0, 0, 0, -1454, -772, 17180, 1148, 14, 18, 13, 0, 0
1359, 489875906, 5, 3297, -55, -31, 0, 412, 424, 411, 399, 73, -538, 10331, -63, 40, -10, 0, 0, 0, -1612, 1024, 15626, 1148, 14, 18, 13, 0, 0
1360, 489885937, 5, 3297, -55, -31, 0, 410, 425, 413, 398, 66, -531, 10330, -47, 31, 0, 0, 0, 0, -1098, 820, 17184, 1148, 14, 18, 13, 0, 0
1361, 489895979, 5, 3297, -55, -31, 0, 411, 426, 413, 398, 63, -522, 10329, -38, 36, -17, 0, 0, 0, -1176, -1142, 16056, 1162, 14, 18, 13, 0, 0
1362, 489906014, 5, 3297, -55, -31, 0, 408, 427, 412, 400, 58, -514, 10328, -30, 40, -15, 0, 0, 0, -894, 224, 16408, 1162, 14, 18, 13, 0, 0
1363, 489916062, 5, 3297, -55, -31, 0, 410, 426, 414, 397, 54, -506, 10327, -14, 37, 0, 0, 0, 0, -1366, 776, 16264, 1162, 14, 18, 13, 0, 0
1364, 489926115, 5, 3297, -55, -31, 0, 409, 427, 414, 396, 54, -497, 10325, -5, 1, -16, 0, 0, 0, -2204, 84, 16980, 1162, 14, 18, 13, 0, 0
1365, 489936128, 5, 3297, -55, -31, 0, 409, 429, 411, 398, 53, -489, 10325, -5, 41, -13, 0, 0, 0, -228, 490, 15678, 1162, 14, 18, 13, 0, 0
1366, 489946503, 5, 3297, -55, -31, 0, 409, 427, 414, 396, 54, -483, 10324, -3, 58, 0, 0, 0, 0, -238, -788, 15760, 1134, 14, 18, 13, 0, 0
1367, 489956206, 5, 3297, -55, -31, 0, 408, 427, 415, 396, 55, -474, 10323, 10, 9, -4, 0, 0, 0, -2570, 502, 16808, 1134, 14, 18, 13, 0, 0
1368, 489966237, 5, 3297, -55, -31, 0, 410, 428, 413, 395, 52, -467, 10323, 13, 17, -5, 0, 0, 0, -998, 1632, 16124, 1134, 14, 18, 13, 0, 0
1369, 489976274, 5, 3297, -55, -31, 0, 410, 428, 414, 395, 57, -460, 10322, 7, 44, -11, 0, 0, 0, -728, -2156, 15440, 1134, 14, 18, 13, 0, 0
1370, 489986326, 5, 3297, -55, -31, 0, 409, 428, 415, 395, 57, -452, 10322, 7, 47, -3, 0, 0, 0, -618, -116, 15374, 1134, 14, 18, 13, 0, 0
1371, 489996559, 5, 3297, -55, -31, 0, 409, 428, 415, 395, 52, -445, 10322, 9, 9, -1, 0, 0, 0, -2108, 1662, 16498, 1162, 14, 18, 13, 0, 0
1372, 490006432, 5, 3297, -55, -31, 0, 410, 428, 413, 395, 55, -436, 10320, 4, 10, -15, 0, 0, 0, -1826, -1102, 16422, 1162, 14, 18, 13, 0, 0
1373, 490016560, 5, 3297, -55, -31, 0, 410, 428, 413, 395, 55, -431, 10320, -8, 44, -4, 0, 0, 0, -32, -202, 15886, 1162, 14, 18, 13, 0, 0
1374, 490026531, 5, 3297, -55, -27, 0, 408, 427, 415, 396, 52, -424, 10320, -12, 35, 0, 0, 0, 0, -1646, 534, 16492, 1162, 14, 18, 13, 0, 0
1375, 490036710, 5, 3297, -55, -27, 0, 409, 427, 414, 396, 51, -417, 10319, -10, 14, -9, 0, 0, 0, -1554, 462, 16970, 1162, 14, 18, 13, 0, 0
1376, 490046863, 5, 3297, -55, -24, 0, 411, 427, 413, 396, 47, -411, 10319, -26, 19, 0, 0, 0, 0, -1294, 1176, 16152, 1148, 14, 18, 13, 0, 0
