index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
0, 54507668, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 1, 4728, 1, 3, 0, -1638, 620, 14892, 595, 0, 16, 2, 0, 0
1, 54517647, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 1, 4728, 1, 3, 0, -1646, 614, 14868, 595, 0, 16, 2, 0, 0
2, 54527627, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 1, 4728, 1, 3, -1, -1666, 612, 14902, 595, 0, 16, 2, 0, 0
3, 54537617, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, 0, -1650, 608, 14898, 595, 0, 16, 2, 0, 0
4, 54547601, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 2, 0, -1640, 610, 14882, 595, 0, 16, 2, 0, 0
5, 54557586, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, 0, -1642, 618, 14896, 595, 0, 16, 2, 0, 0
6, 54567573, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 2, -1, -1644, 616, 14894, 595, 0, 16, 2, 0, 0
7, 54577546, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, -1, -1644, 608, 14924, 595, 0, 16, 2, 0, 0
8, 54587538, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 2, 0, -1638, 614, 14958, 595, 0, 16, 2, 0, 0
9, 54597526, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, 0, -1646, 622, 14902, 595, 0, 16, 2, 0, 0
10, 54607506, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, 0, -1660, 630, 14912, 595, 0, 16, 2, 0, 0
11, 54617486, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 1, -1, -1658, 628, 14906, 595, 0, 16, 2, 0, 0
12, 54627474, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 1, -1, -1664, 624, 14880, 595, 0, 16, 2, 0, 0
13, 54637448, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, -1, -1684, 608, 14900, 595, 0, 16, 2, 0, 0
14, 54647423, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1670, 608, 14912, 595, 0, 16, 2, 0, 0
15, 54657422, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 1, 3, 0, -1656, 616, 14912, 595, 0, 16, 2, 0, 0
16, 54667407, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, 0, -1666, 614, 14936, 595, 0, 16, 2, 0, 0
17, 54677377, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 1, 0, -1658, 620, 14902, 595, 0, 16, 2, 0, 0
18, 54687511, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 1, 0, -1660, 620, 14906, 595, 0, 16, 2, 0, 0
19, 54697347, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, -1, -1644, 628, 14910, 595, 0, 16, 2, 0, 0
20, 54707328, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1644, 648, 14908, 595, 0, 16, 2, 0, 0
21, 54717295, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1636, 626, 14900, 595, 0, 16, 2, 0, 0
22, 54727281, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1632, 626, 14886, 595, 0, 16, 2, 0, 0
23, 54737252, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1636, 628, 14894, 595, 0, 16, 2, 0, 0
24, 54747252, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1642, 622, 14894, 595, 0, 16, 2, 0, 0
25, 54757233, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1654, 628, 14892, 595, 0, 16, 2, 0, 0
26, 54767226, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4727, 0, 2, 0, -1654, 608, 14882, 595, 0, 16, 2, 0, 0
27, 54777209, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 0, 2, 0, -1656, 612, 14864, 595, 0, 16, 2, 0, 0
28, 54787194, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, 0, -1668, 620, 14924, 595, 0, 16, 2, 0, 0
29, 54797167, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 1, 0, 4728, 1, 3, 0, -1654, 642, 14908, 595, 0, 16, 2, 0, 0
30, 54807163, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4728, 1, 3, 0, -1662, 626, 14926, 595, 0, 16, 2, 0, 0
31, 54817142, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, -1, -1666, 636, 14910, 595, 0, 16, 2, 0, 0
32, 54827122, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, -1, -1650, 636, 14932, 595, 0, 16, 2, 0, 0
33, 54837092, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, 0, -1654, 624, 14930, 595, 0, 16, 2, 0, 0
34, 54847082, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, 0, -1648, 620, 14932, 595, 0, 16, 2, 0, 0
35, 54857062, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 0, 2, 0, -1634, 608, 14910, 595, 0, 16, 2, 0, 0
36, 54867041, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 0, 2, 0, -1648, 628, 14884, 595, 0, 16, 2, 0, 0
37, 54877031, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 0, 1, 0, -1652, 626, 14912, 595, 0, 16, 2, 0, 0
38, 54887009, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, 0, -1656, 642, 14926, 595, 0, 16, 2, 0, 0
39, 54896982, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, 0, -1638, 642, 14932, 595, 0, 16, 2, 0, 0
40, 54906955, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 0, 2, -1, -1640, 634, 14944, 595, 0, 16, 2, 0, 0
41, 54916943, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 0, 2, -1, -1650, 624, 14914, 595, 0, 16, 2, 0, 0
42, 54926933, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, 0, -1644, 622, 14926, 595, 0, 16, 2, 0, 0
43, 54936925, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 1, 3, 0, -1678, 624, 14926, 595, 0, 16, 2, 0, 0
44, 54946896, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4727, 0, 2, 0, -1652, 620, 14912, 595, 0, 16, 2, 0, 0
45, 54956887, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 2, 0, -1640, 626, 14910, 595, 0, 16, 2, 0, 0
46, 54966870, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 2, 0, -1652, 620, 14910, 595, 0, 16, 2, 0, 0
47, 54976842, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 1, 0, -1646, 616, 14906, 595, 0, 16, 2, 0, 0
48, 54986813, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 2, 0, -1640, 614, 14890, 595, 0, 16, 2, 0, 0
49, 54996796, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 2, 0, -1640, 616, 14896, 595, 0, 16, 2, 0, 0
50, 55006787, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 1, 3, 0, -1642, 608, 14924, 595, 0, 16, 2, 0, 0
51, 55016758, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, -1, -1648, 626, 14896, 595, 0, 16, 2, 0, 0
52, 55026755, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 1, 4727, 1, 3, -1, -1648, 622, 14926, 595, 0, 16, 2, 0, 0
53, 55036731, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 1, 4727, 1, 3, -1, -1644, 608, 14934, 595, 0, 16, 2, 0, 0
54, 55046705, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 1, 4727, 0, 2, -1, -1646, 618, 14920, 595, 0, 16, 2, 0, 0
55, 55056691, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 1, 4727, 0, 2, 0, -1628, 618, 14908, 595, 0, 16, 2, 0, 0
56, 55066672, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 1, 4727, 0, 1, 0, -1658, 624, 14922, 595, 0, 16, 2, 0, 0
57, 55076636, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 1, 0, -1660, 618, 14928, 595, 0, 16, 2, 0, 0
58, 55086633, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1648, 614, 14896, 595, 0, 16, 2, 0, 0
59, 55096607, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1654, 616, 14900, 595, 0, 16, 2, 0, 0
60, 55106584, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1650, 612, 14918, 595, 0, 16, 2, 0, 0
61, 55116582, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 1, 3, 0, -1658, 626, 14898, 595, 0, 16, 2, 0, 0
62, 55126551, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1648, 632, 14898, 595, 0, 16, 2, 0, 0
63, 55136547, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1656, 614, 14896, 595, 0, 16, 2, 0, 0
64, 55146520, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1664, 612, 14894, 595, 0, 16, 2, 0, 0
65, 55156498, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1672, 618, 14908, 595, 0, 16, 2, 0, 0
66, 55166495, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 1, 2, 0, -1664, 630, 14908, 595, 0, 16, 2, 0, 0
67, 55176471, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 1, 4727, 0, 2, 0, -1666, 638, 14928, 595, 0, 16, 2, 0, 0
68, 55186456, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 1, 4727, 0, 2, 0, -1668, 646, 14912, 595, 0, 16, 2, 0, 0
69, 55196442, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 1, 4727, 0, 2, 0, -1682, 636, 14896, 595, 0, 16, 2, 0, 0
70, 55206428, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 1, 3, 0, -1676, 638, 14894, 595, 0, 16, 2, 0, 0
71, 55216398, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 1, 0, -1686, 636, 14928, 595, 0, 16, 2, 0, 0
72, 55226385, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 2, -1, -1656, 626, 14930, 595, 0, 16, 2, 0, 0
73, 55236370, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 1, 3, -1, -1652, 632, 14918, 595, 0, 16, 2, 0, 0
74, 55246366, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 1, 3, -1, -1660, 628, 14920, 595, 0, 16, 2, 0, 0
75, 55256333, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 2, -1, -1642, 610, 14926, 595, 0, 16, 2, 0, 0
76, 55266311, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 1, 3, -1, -1660, 618, 14886, 595, 0, 16, 2, 0, 0
77, 55276305, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 1, 3, 0, -1668, 630, 14894, 595, 0, 16, 2, 0, 0
78, 55286286, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 1, 3, 0, -1652, 616, 14904, 595, 0, 16, 2, 0, 0
79, 55296415, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 3, 0, 4727, 0, 3, 0, -1646, 618, 14920, 595, 0, 16, 2, 0, 0
80, 55306245, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 2, 0, 4726, -4, 6, -10, -1816, 492, 14916, 595, 0, 16, 2, 0, 0
81, 55316221, 5, 3263, 0, 0, 0, 407, 407, 407, 408, 0, -2, 4722, -24, 19, -54, -1722, 566, 14910, 595, 0, 16, 2, 0, 0
82, 55326189, 5, 3263, 0, 0, 0, 408, 407, 407, 408, -2, -1, 4713, -10, 4, -79, -264, 332, 14994, 595, 0, 16, 2, 0, 0
83, 55336179, 5, 3263, 0, 0, 0, 408, 407, 407, 408, -2, 8, 4708, 8, -10, -35, 312, 238, 14962, 595, 0, 16, 2, 0, 0
84, 55346150, 5, 3263, 0, 0, 0, 407, 407, 408, 408, -5, 17, 4714, -6, 11, 83, 218, 210, 15214, 595, 0, 16, 2, 0, 0
85, 55356134, 5, 3263, 0, 0, 0, 407, 407, 408, 408, -10, 22, 4733, -10, 29, 197, -418, 380, 14844, 595, 0, 16, 2, 0, 0
86, 55366102, 5, 3263, 0, 0, 0, 407, 407, 407, 408, -15, 21, 4762, -10, 36, 281, -1604, 1046, 14942, 595, 0, 16, 2, 0, 0
87, 55376105, 5, 3263, 0, 0, 0, 408, 407, 407, 408, -14, 18, 4799, 46, -14, 359, -2790, 1376, 14798, 595, 0, 16, 2, 0, 0
88, 55386095, 5, 3263, 0, 0, 0, 407, 408, 408, 407, -7, 13, 4843, 71, -27, 394, -3914, 1114, 14826, 595, 0, 16, 2, 0, 0
89, 55396072, 5, 3263, 0, 0, 0, 407, 408, 408, 407, -3, 3, 4881, 45, -16, 322, -3400, 948, 14744, 595, 0, 16, 2, 0, 0
90, 55406077, 5, 3263, 0, 0, 0, 407, 408, 408, 407, -1, -5, 4914, 29, -5, 290, -3152, 916, 14828, 595, 0, 16, 2, 0, 0
91, 55416040, 5, 3263, 0, 0, 0, 407, 407, 407, 407, 0, -12, 4942, 23, -5, 234, -2990, 750, 14852, 595, 0, 16, 2, 0, 0
92, 55426014, 5, 3263, 0, 0, 0, 407, 408, 407, 407, -1, -19, 4961, 6, 2, 150, -2970, 738, 14844, 595, 0, 16, 2, 0, 0
93, 55435992, 5, 3263, 0, 0, 0, 408, 407, 407, 408, -4, -28, 4969, -32, 32, 43, -2694, 510, 14876, 595, 0, 16, 2, 0, 0
94, 55445985, 5, 3263, 0, 0, 0, 408, 407, 406, 408, -10, -37, 4962, -56, 40, -95, -2264, 560, 15000, 595, 0, 16, 2, 0, 0
95, 55455962, 5, 3263, 0, 0, 0, 409, 406, 406, 409, -14, -41, 4943, -50, 28, -192, -1464, 488, 14902, 595, 0, 16, 2, 0, 0
96, 55465932, 5, 3263, 0, 0, 0, 408, 406, 406, 409, -16, -40, 4919, -36, 18, -220, -936, 322, 14932, 595, 0, 16, 2, 0, 0
97, 55475920, 5, 3263, 0, 0, 0, 408, 406, 406, 408, -18, -37, 4895, -26, 33, -211, -496, 214, 15334, 595, 0, 16, 2, 0, 0
98, 55485900, 5, 3263, 0, 0, 0, 409, 406, 406, 408, -21, -39, 4874, -24, 98, -175, -570, 128, 15348, 595, 0, 16, 2, 0, 0
99, 55495890, 5, 3263, 0, 0, 0, 410, 406, 405, 408, -25, -49, 4856, -48, 151, -158, -998, 156, 15190, 595, 0, 16, 2, 0, 0
100, 55505882, 5, 3263, 0, 0, 0, 411, 406, 404, 409, -35, -62, 4839, -94, 159, -135, -1470, 402, 15140, 595, 0, 16, 2, 0, 0
101, 55515849, 5, 3263, 0, 0, 0, 411, 405, 404, 410, -48, -77, 4829, -132, 140, -65, -1746, 746, 14870, 595, 0, 16, 2, 0, 0
102, 55525838, 5, 3263, 0, 0, 0, 411, 404, 404, 410, -62, -90, 4828, -138, 108, 15, -1936, 770, 14682, 595, 0, 16, 2, 0, 0
103, 55535832, 5, 3263, 0, 0, 0, 410, 404, 404, 411, -78, -98, 4833, -156, 43, 50, -1998, 910, 14778, 595, 0, 16, 2, 0, 0
104, 55545800, 5, 3263, 0, 0, 0, 410, 404, 405, 411, -99, -98, 4838, -212, -21, 52, -1752, 938, 15148, 595, 0, 16, 2, 0, 0
105, 55555823, 5, 3263, 0, 0, 0, 409, 402, 406, 413, -122, -100, 4845, -215, 62, 69, -1580, 544, 15498, 595, 0, 16, 2, 0, 0
106, 55565774, 5, 3263, 0, 0, 0, 410, 402, 405, 413, -143, -122, 4854, -160, 257, 88, -1826, 212, 15374, 595, 0, 16, 2, 0, 0
107, 55575751, 5, 3263, 0, 0, 0, 413, 403, 401, 412, -158, -165, 4862, -105, 421, 72, -2206, -30, 15040, 595, 0, 16, 2, 0, 0
108, 55585760, 5, 3263, 0, 0, 0, 417, 403, 398, 412, -172, -216, 4865, -98, 437, 23, -2446, -138, 14578, 595, 0, 16, 2, 0, 0
109, 55595724, 5, 3263, 0, 0, 0, 418, 403, 397, 412, -190, -257, 4863, -161, 301, -29, -2504, -48, 14682, 595, 0, 16, 2, 0, 0
110, 55605736, 5, 3263, 0, 0, 0, 416, 402, 399, 413, -215, -275, 4857, -228, 94, -52, -2288, 136, 15336, 595, 0, 16, 2, 0, 0
111, 55615674, 5, 3263, 0, 0, 0, 413, 400, 402, 415, -240, -273, 4853, -215, -45, -30, -2066, 242, 16130, 595, 0, 16, 2, 0, 0
112, 55625662, 5, 3263, 0, 0, 0, 411, 400, 404, 415, -257, -260, 4853, -136, -141, 12, -2164, 490, 16546, 595, 0, 16, 2, 0, 0
113, 55635642, 5, 3263, 0, 0, 0, 409, 401, 405, 414, -266, -232, 4858, -64, -294, 50, -2466, 458, 16810, 595, 0, 16, 2, 0, 0
114, 55645630, 5, 3263, 0, 0, 0, 406, 402, 408, 413, -269, -180, 4866, -19, -541, 67, -2610, 388, 16924, 595, 0, 16, 2, 0, 0
115, 55655637, 5, 3263, 0, 0, 0, 402, 403, 413, 412, -268, -99, 4874, 27, -815, 56, -2452, 316, 16872, 595, 0, 16, 2, 0, 0
116, 55665621, 5, 3263, 0, 0, 0, 396, 403, 418, 411, -260, 6, 4880, 99, -992, 34, -2096, 384, 16530, 595, 0, 16, 2, 0, 0
117, 55675587, 5, 3263, 0, 0, 0, 392, 405, 423, 410, -243, 121, 4885, 165, -1063, 16, -1720, 524, 16062, 595, 0, 16, 2, 0, 0
118, 55685571, 5, 3263, 0, 0, 0, 389, 406, 426, 409, -221, 243, 4888, 188, -1115, 1, -1400, 522, 15736, 595, 0, 16, 2, 0, 0
119, 55695531, 5, 3263, 0, 0, 0, 386, 407, 429, 408, -200, 370, 4890, 185, -1146, -8, -1160, 396, 15742, 595, 0, 16, 2, 0, 0
120, 55705534, 5, 3263, 0, 0, 0, 384, 407, 431, 408, -180, 499, 4891, 182, -1154, -20, -1080, 508, 15860, 595, 0, 16, 2, 0, 0
121, 55715475, 5, 3263, 0, 0, 0, 381, 407, 433, 408, -159, 630, 4889, 176, -1194, -54, -958, 436, 15986, 595, 0, 16, 2, 0, 0
122, 55725488, 5, 3263, 0, 0, 0, 379, 408, 436, 407, -138, 763, 4882, 198, -1205, -115, -896, 268, 15748, 595, 0, 16, 2, 0, 0
123, 55735449, 5, 3263, 0, 0, 0, 377, 408, 438, 407, -115, 900, 4869, 210, -1256, -169, -870, 552, 15238, 595, 0, 16, 2, 0, 0
124, 55745450, 5, 3263, 0, 0, 0, 374, 409, 441, 406, -92, 1044, 4851, 187, -1328, -216, -732, 824, 14994, 595, 0, 16, 2, 0, 0
125, 55755445, 5, 3263, 0, 0, 0, 370, 409, 444, 406, -70, 1184, 4828, 183, -1255, -264, -544, 982, 15056, 595, 0, 16, 2, 0, 0
126, 55765409, 5, 3263, 0, 0, 0, 369, 409, 446, 406, -46, 1308, 4798, 203, -1080, -323, -288, 1036, 15258, 595, 0, 16, 2, 0, 0
127, 55775381, 5, 3263, 0, 0, 0, 370, 410, 445, 405, -19, 1414, 4761, 243, -921, -380, 260, 866, 15446, 595, 0, 16, 2, 0, 0
128, 55785379, 5, 3263, 0, 0, 0, 371, 411, 444, 404, 12, 1510, 4722, 294, -828, -393, 1020, 670, 15418, 595, 0, 16, 2, 0, 0
129, 55795354, 5, 3263, 0, 0, 0, 371, 412, 444, 403, 44, 1607, 4686, 297, -844, -345, 1772, 628, 15416, 595, 0, 16, 2, 0, 0
130, 55805375, 5, 3263, 0, 0, 0, 369, 412, 446, 402, 71, 1716, 4660, 247, -938, -248, 2464, 648, 15740, 595, 0, 16, 2, 0, 0
131, 55815318, 5, 3263, 0, 0, 0, 366, 412, 449, 403, 95, 1836, 4649, 219, -1004, -115, 2862, 512, 16170, 595, 0, 16, 2, 0, 0
132, 55825288, 5, 3263, 0, 0, 0, 363, 412, 452, 403, 120, 1960, 4655, 247, -1052, 41, 2948, 494, 16352, 595, 0, 16, 2, 0, 0
133, 55835277, 5, 3263, 0, 0, 0, 360, 413, 454, 402, 151, 2090, 4678, 296, -1137, 181, 2948, 382, 16206, 595, 0, 16, 2, 0, 0
134, 55845249, 5, 3263, 0, 0, 0, 357, 414, 458, 401, 190, 2227, 4713, 354, -1189, 272, 2918, 118, 15856, 595, 0, 16, 2, 0, 0
135, 55855297, 5, 3263, 0, 0, 0, 354, 416, 461, 399, 235, 2361, 4756, 418, -1163, 329, 2712, 282, 15246, 595, 0, 16, 2, 0, 0
136, 55865217, 5, 3263, 0, 0, 0, 352, 417, 462, 397, 287, 2489, 4805, 438, -1139, 365, 2328, 732, 14604, 595, 0, 16, 2, 0, 0
137, 55875206, 5, 3263, 0, 0, 0, 351, 418, 464, 396, 338, 2614, 4854, 400, -1133, 354, 2140, 1024, 14282, 595, 0, 16, 2, 0, 0
138, 55885181, 5, 3263, 0, 0, 0, 349, 419, 466, 396, 383, 2734, 4898, 321, -1095, 290, 2218, 1144, 14368, 595, 0, 16, 2, 0, 0
139, 55895180, 5, 3263, 0, 0, 0, 348, 418, 467, 397, 415, 2852, 4932, 220, -1076, 194, 2626, 1110, 14824, 595, 0, 16, 2, 0, 0
140, 55905327, 5, 3263, 0, 0, 0, 346, 417, 469, 398, 438, 2972, 4957, 155, -1083, 108, 3210, 998, 15400, 595, 0, 16, 2, 0, 0
141, 55915135, 5, 3263, 0, 0, 0, 344, 416, 471, 398, 456, 3097, 4976, 155, -1119, 74, 3706, 984, 15728, 595, 0, 16, 2, 0, 0
142, 55925130, 5, 3263, 0, 0, 0, 342, 417, 473, 398, 480, 3230, 4998, 209, -1194, 105, 3954, 998, 15580, 595, 0, 16, 2, 0, 0
143, 55935102, 5, 3263, 0, 0, 0, 338, 418, 476, 397, 515, 3369, 5027, 302, -1240, 174, 4050, 1018, 15030, 595, 0, 16, 2, 0, 0
144, 55945076, 5, 3263, 0, 0, 0, 335, 420, 479, 395, 563, 3508, 5066, 385, -1240, 246, 3970, 1284, 14200, 595, 0, 16, 2, 0, 0
145, 55955127, 5, 3263, 0, 0, 0, 333, 422, 482, 393, 620, 3644, 5114, 414, -1232, 311, 3914, 1564, 13484, 595, 0, 16, 2, 0, 0
146, 55965041, 5, 3263, 0, 0, 0, 331, 423, 483, 392, 678, 3778, 5168, 386, -1212, 356, 3952, 1758, 13034, 595, 0, 16, 2, 0, 0
147, 55975010, 5, 3263, 0, 0, 0, 329, 424, 485, 391, 732, 3910, 5226, 313, -1214, 377, 4026, 1954, 12962, 595, 0, 16, 2, 0, 0
148, 55985005, 5, 3263, 0, 0, 0, 327, 423, 487, 391, 777, 4045, 5286, 219, -1251, 366, 4244, 1876, 13228, 595, 0, 16, 2, 0, 0
149, 55995001, 5, 3263, 0, 0, 0, 325, 423, 490, 392, 813, 4183, 5343, 157, -1284, 334, 4540, 1690, 13578, 595, 0, 16, 2, 0, 0
150, 56005062, 5, 3263, 0, 0, 0, 322, 422, 493, 393, 845, 4327, 5397, 131, -1339, 304, 4824, 1630, 13692, 595, 0, 16, 2, 0, 0
151, 56014958, 5, 3263, 0, 0, 0, 319, 422, 496, 392, 876, 4478, 5451, 134, -1396, 292, 4998, 1606, 13590, 595, 0, 16, 2, 0, 0
152, 56024927, 5, 3263, 0, 0, 0, 316, 423, 499, 392, 910, 4632, 5506, 159, -1407, 294, 5046, 1842, 13238, 595, 0, 16, 2, 0, 0
153, 56034928, 5, 3263, 0, 0, 0, 313, 424, 502, 391, 949, 4781, 5562, 182, -1357, 289, 4956, 2100, 12834, 595, 0, 16, 2, 0, 0
154, 56044908, 5, 3263, 0, 0, 0, 312, 425, 503, 390, 990, 4920, 5615, 182, -1267, 261, 4992, 2288, 12574, 595, 0, 16, 2, 0, 0
155, 56054992, 5, 3263, 0, 0, 0, 311, 425, 504, 389, 1029, 5047, 5662, 177, -1143, 211, 5220, 2368, 12554, 595, 0, 16, 2, 0, 0
156, 56064873, 5, 3263, 0, 0, 0, 311, 426, 504, 389, 1064, 5162, 5701, 160, -1030, 152, 5622, 2352, 12686, 595, 0, 16, 2, 0, 0
157, 56074866, 5, 3263, 0, 0, 0, 311, 426, 504, 388, 1095, 5269, 5732, 145, -955, 108, 6180, 2198, 12836, 595, 0, 16, 2, 0, 0
158, 56084845, 5, 3263, 0, 0, 0, 310, 427, 505, 388, 1123, 5373, 5761, 145, -916, 98, 6806, 2060, 12826, 595, 0, 16, 2, 0, 0
159, 56094832, 5, 3263, 0, 0, 0, 309, 427, 506, 388, 1152, 5478, 5793, 141, -914, 136, 7242, 1934, 12762, 595, 0, 16, 2, 0, 0
160, 56104896, 5, 3263, 0, 0, 0, 307, 427, 507, 387, 1183, 5584, 5833, 124, -938, 210, 7448, 2020, 12730, 595, 0, 16, 2, 0, 0
161, 56114783, 5, 3263, 0, 0, 0, 305, 427, 509, 387, 1216, 5690, 5883, 107, -946, 277, 7236, 1874, 12662, 595, 0, 16, 2, 0, 0
162, 56124761, 5, 3263, 0, 0, 0, 304, 428, 511, 387, 1250, 5795, 5938, 97, -956, 308, 6756, 2028, 12492, 595, 0, 16, 2, 0, 0
163, 56134754, 5, 3263, 0, 0, 0, 302, 428, 513, 386, 1284, 5899, 5994, 81, -982, 290, 6356, 2280, 12316, 595, 0, 16, 2, 0, 0
164, 56144743, 5, 3263, 0, 0, 0, 300, 429, 515, 386, 1316, 6003, 6045, 73, -975, 227, 6114, 2470, 12140, 595, 0, 16, 2, 0, 0
165, 56154849, 5, 3263, 0, 0, 0, 298, 429, 516, 386, 1345, 6103, 6085, 76, -931, 139, 6108, 2512, 11890, 595, 0, 16, 2, 0, 0
