index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
151, 3340534, 0, 4095, 0, 75, 0, 0, 0, 0, 0, 29, -804, 815, -44, 31, 31, 0, 0, 0, -2042, 1054, 14710, 595, 0, 0, 0, 0, 0
152, 3350540, 0, 4095, 0, 75, 0, 0, 0, 0, 0, 29, -805, 818, -43, 31, 31, 0, 0, 0, -2082, 1046, 14702, 595, 0, 0, 0, 0, 0
153, 3360512, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 29, -807, 821, -44, 31, 31, 0, 0, 0, -2082, 1034, 14694, 595, 0, 0, 0, 0, 0
154, 3370484, 0, 4095, 0, 127, 0, 0, 0, 0, 0, 29, -808, 823, -44, 32, 31, 0, 0, 0, -2076, 1014, 14732, 595, 0, 0, 0, 0, 0
155, 3380491, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 28, -809, 826, -44, 32, 31, 0, 0, 0, -2094, 1008, 14698, 595, 0, 0, 0, 0, 0
156, 3390461, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 28, -810, 829, -44, 32, 31, 0, 0, 0, -2096, 1024, 14710, 595, 0, 0, 0, 0, 0
157, 3400532, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 28, -811, 832, -44, 33, 31, 0, 0, 0, -2070, 1048, 14704, 595, 0, 0, 0, 0, 0
158, 3410402, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 28, -812, 835, -44, 32, 31, 0, 0, 0, -2050, 1036, 14698, 595, 0, 0, 0, 0, 0
159, 3420527, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 27, -813, 838, -44, 33, 31, 0, 0, 0, -2050, 1026, 14702, 595, 0, 0, 0, 0, 0
160, 3430358, 0, 0, 0, 127, 0, 0, 0, 0, 0, 27, -814, 841, -44, 32, 31, 0, 0, 0, -2052, 1038, 14712, 595, 0, 0, 0, 0, 0
161, 3440486, 0, 0, 0, 127, 0, 0, 0, 0, 0, 27, -815, 844, -44, 32, 31, 0, 0, 0, -2034, 1044, 14708, 595, 0, 0, 0, 0, 0
162, 3450334, 0, 0, 0, 127, 0, 0, 0, 0, 0, 27, -816, 847, -44, 32, 31, 0, 0, 0, -2024, 1050, 14718, 595, 0, 0, 0, 0, 0
163, 3460334, 0, 0, 0, 127, 0, 0, 0, 0, 0, 26, -817, 850, -44, 32, 31, 0, 0, 0, -2026, 1028, 14724, 595, 0, 0, 0, 0, 0
164, 3470284, 0, 0, 0, 127, 0, 0, 0, 0, 0, 26, -818, 853, -44, 31, 30, 0, 0, 0, -2044, 1036, 14742, 595, 0, 0, 0, 0, 0
165, 3480275, 0, 0, 0, 127, 0, 0, 0, 0, 0, 26, -819, 856, -44, 31, 30, 0, 0, 0, -2040, 1030, 14752, 595, 0, 0, 0, 0, 0
166, 3490384, 0, 0, 5, 127, 0, 0, 0, 0, 0, 26, -820, 859, -44, 31, 31, 0, 0, 0, -2036, 1034, 14724, 595, 0, 0, 0, 0, 0
167, 3500229, 0, 0, 5, 127, 0, 0, 0, 0, 0, 26, -821, 862, -44, 32, 31, 0, 0, 0, -2038, 1030, 14710, 595, 0, 0, 0, 0, 0
168, 3510204, 0, 0, 0, 124, -117, 0, 0, 0, 0, 25, -822, 865, -43, 32, 31, 0, 0, 0, -2062, 1020, 14692, 595, 0, 0, 0, 0, 0
169, 3520178, 0, 0, 0, 124, -117, 0, 0, 0, 0, 25, -823, 868, -44, 31, 31, 0, 0, 0, -2072, 1030, 14680, 595, 0, 0, 0, 0, 0
170, 3530165, 0, 0, 0, 0, -381, 0, 0, 0, 0, 25, -824, 871, -44, 31, 31, 0, 0, 0, -2072, 1018, 14698, 595, 0, 0, 0, 0, 0
171, 3540151, 0, 0, 0, 0, -381, 0, 0, 0, 0, 25, -825, 874, -44, 32, 31, 0, 0, 0, -2060, 1042, 14676, 595, 0, 0, 0, 0, 0
172, 3550119, 0, 0, 0, -128, -486, 0, 0, 0, 0, 24, -826, 877, -44, 32, 31, 0, 0, 0, -2062, 1036, 14684, 595, 0, 0, 0, 0, 0
173, 3560096, 0, 0, 0, -128, -486, 0, 0, 0, 0, 24, -827, 880, -44, 32, 31, 0, 0, 0, -2048, 1044, 14684, 595, 0, 0, 0, 0, 0
174, 3570077, 0, 2687, 0, -128, -317, 0, 0, 0, 0, 24, -828, 883, -44, 32, 31, 0, 0, 0, -2060, 1024, 14692, 595, 0, 0, 0, 0, 0
175, 3580054, 0, 2687, 0, -128, -317, 0, 0, 0, 0, 24, -829, 886, -44, 32, 31, 0, 0, 0, -2072, 1036, 14700, 595, 0, 0, 0, 0, 0
176, 3590057, 0, 2687, 0, -128, -222, 0, 0, 0, 0, 24, -830, 889, -44, 33, 32, 0, 0, 0, -2062, 1036, 14692, 595, 0, 0, 0, 0, 0
177, 3600011, 0, 2687, 0, -128, -222, 0, 0, 0, 0, 23, -831, 892, -44, 33, 32, 0, 0, 0, -2060, 1032, 14710, 595, 0, 0, 0, 0, 0
178, 3610105, 0, 2687, 0, -128, -222, 0, 0, 0, 0, 23, -831, 895, -44, 33, 31, 0, 0, 0, -2040, 1022, 14716, 595, 0, 0, 0, 0, 0
179, 3619982, 0, 2789, 0, -128, -175, 0, 0, 0, 0, 23, -832, 898, -44, 33, 32, 0, 0, 0, -2036, 1026, 14720, 595, 0, 0, 0, 0, 0
180, 3630114, 0, 2789, 0, -128, -175, 0, 0, 0, 0, 23, -833, 901, -44, 32, 31, 0, 0, 0, -2002, 1012, 14720, 595, 0, 0, 0, 0, 0
181, 3639916, 0, 2803, 0, -128, -127, 0, 0, 0, 0, 22, -834, 904, -44, 32, 32, 0, 0, 0, -2008, 1026, 14722, 595, 0, 0, 0, 0, 0
182, 3650018, 0, 2803, 0, -128, -127, 0, 0, 0, 0, 22, -834, 907, -44, 32, 31, 0, 0, 0, -2014, 1034, 14738, 595, 0, 0, 0, 0, 0
183, 3659891, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 22, -835, 910, -44, 32, 31, 0, 0, 0, -2026, 1024, 14748, 595, 0, 0, 0, 0, 0
184, 3669861, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 22, -836, 913, -44, 31, 31, 0, 0, 0, -2036, 1026, 14738, 595, 0, 0, 0, 0, 0
185, 3679833, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 21, -837, 916, -44, 31, 31, 0, 0, 0, -2068, 1032, 14718, 595, 0, 0, 0, 0, 0
186, 3689824, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 21, -838, 919, -44, 31, 31, 0, 0, 0, -2098, 1048, 14714, 595, 0, 0, 0, 0, 0
187, 3699798, 0, 1831, 0, -64, 0, 0, 0, 0, 0, 21, -839, 922, -43, 31, 31, 0, 0, 0, -2096, 1062, 14704, 595, 0, 0, 0, 0, 0
188, 3709774, 0, 1831, 0, -64, 0, 0, 0, 0, 0, 21, -840, 925, -43, 31, 31, 0, 0, 0, -2076, 1064, 14698, 595, 0, 0, 0, 0, 0
189, 3719746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, -841, 928, -44, 32, 31, 0, 0, 0, -2060, 1040, 14698, 595, 0, 0, 0, 0, 0
190, 3729726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, -842, 931, -44, 32, 31, 0, 0, 0, -2040, 1042, 14674, 595, 0, 0, 0, 0, 0
191, 3739712, 0, 0, 0, 127, 0, 0, 0, 0, 0, 21, -842, 934, -44, 32, 32, 0, 0, 0, -2030, 1028, 14716, 595, 0, 0, 0, 0, 0
192, 3749686, 0, 0, 0, 127, 0, 0, 0, 0, 0, 21, -843, 937, -44, 32, 32, 0, 0, 0, -2028, 1036, 14704, 595, 0, 0, 0, 0, 0
193, 3759666, 0, 0, 0, 127, 36, 0, 0, 0, 0, 20, -844, 940, -44, 32, 31, 0, 0, 0, -2038, 1042, 14694, 602, 0, 0, 0, 0, 0
194, 3769638, 0, 0, 0, 127, 36, 0, 0, 0, 0, 20, -845, 943, -44, 31, 31, 0, 0, 0, -2066, 1040, 14702, 602, 0, 0, 0, 0, 0
195, 3779621, 0, 0, 0, 127, 36, 0, 0, 0, 0, 20, -846, 946, -44, 32, 31, 0, 0, 0, -2070, 1056, 14698, 602, 0, 0, 0, 0, 0
196, 3789612, 0, 0, 0, 127, 36, 0, 0, 0, 0, 20, -846, 949, -44, 32, 31, 0, 0, 0, -2086, 1050, 14694, 602, 0, 0, 0, 0, 0
197, 3799615, 0, 0, 0, 127, 0, 0, 0, 0, 0, 20, -847, 952, -44, 32, 31, 0, 0, 0, -2070, 1042, 14694, 602, 0, 0, 0, 0, 0
198, 3809568, 0, 0, 0, 127, 0, 0, 0, 0, 0, 20, -848, 954, -44, 32, 31, 0, 0, 0, -2062, 1044, 14676, 595, 0, 0, 0, 0, 0
199, 3819659, 0, 0, 0, 127, 0, 0, 0, 0, 0, 20, -849, 957, -44, 32, 31, 0, 0, 0, -2040, 1054, 14660, 595, 0, 0, 0, 0, 0
200, 3829535, 0, 0, 0, 127, 0, 0, 0, 0, 0, 20, -850, 960, -44, 32, 31, 0, 0, 0, -2032, 1044, 14690, 595, 0, 0, 0, 0, 0
201, 3839670, 0, 0, 0, 127, 0, 0, 0, 0, 0, 19, -850, 963, -44, 32, 31, 0, 0, 0, -2038, 1050, 14718, 595, 0, 0, 0, 0, 0
202, 3849477, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 19, -851, 966, -43, 32, 31, 0, 0, 0, -2028, 1044, 14742, 595, 0, 0, 0, 0, 0
203, 3859551, 0, 2687, 0, 127, 0, 0, 0, 0, 0, 19, -852, 969, -43, 32, 30, 0, 0, 0, -2052, 1038, 14748, 595, 0, 0, 0, 0, 0
204, 3869448, 0, 3050, 0, 127, 0, 0, 0, 0, 0, 19, -853, 972, -44, 31, 31, 0, 0, 0, -2062, 1062, 14722, 595, 0, 0, 0, 0, 0
205, 3879426, 0, 3050, 0, 127, 0, 0, 0, 0, 0, 19, -853, 975, -44, 31, 31, 0, 0, 0, -2078, 1042, 14702, 595, 0, 0, 0, 0, 0
206, 3889420, 0, 4095, 0, 127, -64, 0, 0, 0, 0, 19, -854, 978, -44, 31, 31, 0, 0, 0, -2082, 1032, 14708, 595, 0, 0, 0, 0, 0
207, 3899382, 0, 4095, 0, 127, -64, 0, 0, 0, 0, 19, -855, 981, -44, 31, 31, 0, 0, 0, -2098, 1040, 14708, 595, 0, 0, 0, 0, 0
208, 3909370, 0, 4095, 0, 93, -85, 0, 0, 0, 0, 19, -856, 984, -44, 32, 31, 0, 0, 0, -2100, 1030, 14730, 595, 0, 0, 0, 0, 0
209, 3919346, 0, 4095, 0, 93, -85, 0, 0, 0, 0, 19, -857, 987, -44, 32, 31, 0, 0, 0, -2076, 1012, 14716, 595, 0, 0, 0, 0, 0
210, 3929323, 0, 4095, 0, 0, -138, 0, 0, 0, 0, 18, -858, 990, -44, 32, 30, 0, 0, 0, -2070, 1022, 14724, 595, 0, 0, 0, 0, 0
211, 3939303, 0, 4095, 0, 0, -138, 0, 0, 0, 0, 18, -859, 993, -44, 32, 31, 0, 0, 0, -2042, 1020, 14710, 595, 0, 0, 0, 0, 0
212, 3949278, 0, 4095, 0, -113, -201, 0, 0, 0, 0, 18, -859, 996, -44, 32, 31, 0, 0, 0, -2028, 1014, 14720, 595, 0, 0, 0, 0, 0
213, 3959250, 0, 4095, 0, -113, -201, 0, 0, 0, 0, 17, -860, 999, -44, 32, 31, 0, 0, 0, -2026, 1034, 14740, 595, 0, 0, 0, 0, 0
214, 3969234, 0, 2687, 0, -128, -206, 0, 0, 0, 0, 17, -861, 1002, -44, 32, 31, 0, 0, 0, -2022, 1036, 14708, 595, 0, 0, 0, 0, 0
215, 3979218, 0, 2687, 0, -128, -206, 0, 0, 0, 0, 17, -861, 1004, -44, 32, 31, 0, 0, 0, -2032, 1028, 14718, 595, 0, 0, 0, 0, 0
216, 3989195, 0, 2150, 0, -128, -196, 0, 0, 0, 0, 17, -862, 1007, -44, 32, 31, 0, 0, 0, -2030, 1032, 14712, 595, 0, 0, 0, 0, 0
217, 3999180, 0, 2150, 0, -128, -196, 0, 0, 0, 0, 17, -862, 1010, -44, 31, 31, 0, 0, 0, -2042, 1032, 14702, 595, 0, 0, 0, 0, 0
218, 4009202, 0, 0, 0, -128, -201, 0, 0, 0, 0, 17, -863, 1013, -43, 32, 31, 0, 0, 0, -2038, 1030, 14712, 595, 0, 0, 0, 0, 0
219, 4019130, 0, 0, 0, -128, -201, 0, 0, 0, 0, 17, -864, 1016, -43, 32, 32, 0, 0, 0, -2044, 1028, 14730, 595, 0, 0, 0, 0, 0
220, 4029253, 0, 0, 0, -128, -201, 0, 0, 0, 0, 16, -864, 1019, -44, 32, 31, 0, 0, 0, -2050, 1026, 14724, 595, 0, 0, 0, 0, 0
221, 4039105, 0, 0, 0, -128, 0, 0, 0, 0, 0, 16, -865, 1022, -44, 32, 31, 0, 0, 0, -2048, 1028, 14710, 595, 0, 0, 0, 0, 0
222, 4049227, 0, 0, 0, -128, 0, 0, 0, 0, 0, 16, -866, 1025, -43, 32, 31, 0, 0, 0, -2072, 1044, 14690, 595, 0, 0, 0, 0, 0
223, 4059042, 0, 0, 0, -128, 0, 0, 0, 0, 0, 16, -866, 1028, -44, 32, 31, 0, 0, 0, -2078, 1064, 14712, 595, 0, 0, 0, 0, 0
224, 4069096, 0, 0, 0, -128, 0, 0, 0, 0, 0, 16, -867, 1031, -43, 32, 31, 0, 0, 0, -2078, 1052, 14708, 595, 0, 0, 0, 0, 0
225, 4079001, 0, 0, 0, 0, 10, 0, 0, 0, 0, 16, -868, 1034, -44, 33, 31, 0, 0, 0, -2084, 1050, 14720, 595, 0, 0, 0, 0, 0
226, 4088986, 0, 0, 0, 0, 10, 0, 0, 0, 0, 16, -868, 1037, -44, 33, 31, 0, 0, 0, -2090, 1056, 14750, 595, 0, 0, 0, 0, 0
227, 4099122, 0, 0, 0, 0, 121, 0, 0, 0, 0, 16, -869, 1040, -44, 33, 31, 0, 0, 0, -2076, 1046, 14742, 595, 0, 0, 0, 0, 0
228, 4108957, 0, 0, 0, 0, 121, 0, 0, 0, 0, 15, -870, 1043, -44, 33, 31, 0, 0, 0, -2056, 1028, 14716, 595, 0, 0, 0, 0, 0
229, 4118920, 0, 0, 0, 0, 147, 0, 0, 0, 0, 15, -870, 1046, -44, 33, 30, 0, 0, 0, -2034, 1010, 14674, 595, 0, 0, 0, 0, 0
230, 4128907, 0, 0, 0, 0, 147, 0, 0, 0, 0, 15, -871, 1049, -44, 33, 31, 0, 0, 0, -2026, 1014, 14722, 595, 0, 0, 0, 0, 0
231, 4138884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, -871, 1052, -43, 33, 31, 0, 0, 0, -2026, 1034, 14726, 595, 0, 0, 0, 0, 0
232, 4148860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, -871, 1054, -44, 33, 31, 0, 0, 0, -2006, 1030, 14726, 595, 0, 0, 0, 0, 0
233, 4158830, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 14, -872, 1057, -44, 32, 31, 0, 0, 0, -2010, 1034, 14746, 595, 0, 0, 0, 0, 0
234, 4168816, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 14, -872, 1060, -44, 31, 31, 0, 0, 0, -2026, 1030, 14750, 595, 0, 0, 0, 0, 0
235, 4178802, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 14, -873, 1063, -44, 31, 31, 0, 0, 0, -2040, 1030, 14754, 595, 0, 0, 0, 0, 0
236, 4188780, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 14, -874, 1066, -44, 31, 31, 0, 0, 0, -2030, 1036, 14734, 595, 0, 0, 0, 0, 0
237, 4198752, 0, 2760, 0, 0, -90, 0, 0, 0, 0, 14, -874, 1069, -44, 31, 31, 0, 0, 0, -2054, 1046, 14728, 595, 0, 0, 0, 0, 0
238, 4208727, 0, 2760, 0, 0, -90, 0, 0, 0, 0, 14, -875, 1072, -44, 31, 31, 0, 0, 0, -2054, 1048, 14704, 595, 0, 0, 0, 0, 0
239, 4218787, 0, 2789, 0, 0, -111, 0, 0, 0, 0, 14, -875, 1075, -44, 32, 31, 0, 0, 0, -2054, 1050, 14708, 595, 0, 0, 0, 0, 0
240, 4228695, 0, 2789, 0, 0, -111, 0, 0, 0, 0, 14, -876, 1078, -44, 31, 31, 0, 0, 0, -2056, 1038, 14734, 595, 0, 0, 0, 0, 0
241, 4238818, 0, 2789, 0, 0, -111, 0, 0, 0, 0, 13, -877, 1081, -44, 32, 31, 0, 0, 0, -2066, 1044, 14706, 595, 0, 0, 0, 0, 0
242, 4248647, 0, 2789, 0, 0, -111, 0, 0, 0, 0, 13, -877, 1084, -43, 32, 31, 0, 0, 0, -2054, 1044, 14690, 595, 0, 0, 0, 0, 0
243, 4258780, 0, 2789, 0, 0, -111, 0, 0, 0, 0, 13, -878, 1087, -43, 32, 31, 0, 0, 0, -2076, 1028, 14708, 595, 0, 0, 0, 0, 0
244, 4268615, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 13, -879, 1090, -44, 32, 31, 0, 0, 0, -2066, 1048, 14696, 595, 0, 0, 0, 0, 0
245, 4278611, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 13, -879, 1093, -44, 32, 31, 0, 0, 0, -2072, 1046, 14748, 595, 0, 0, 0, 0, 0
246, 4288556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, -880, 1096, -44, 32, 31, 0, 0, 0, -2068, 1070, 14728, 595, 0, 0, 0, 0, 0
247, 4298544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, -880, 1098, -44, 33, 31, 0, 0, 0, -2050, 1056, 14710, 595, 0, 0, 0, 0, 0
248, 4308518, 0, 0, 0, 51, 0, 0, 0, 0, 0, 13, -881, 1101, -44, 33, 30, 0, 0, 0, -2038, 1048, 14732, 595, 0, 0, 0, 0, 0
249, 4318500, 0, 0, 0, 51, 0, 0, 0, 0, 0, 13, -881, 1104, -45, 32, 31, 0, 0, 0, -2050, 1040, 14740, 595, 0, 0, 0, 0, 0
250, 4328480, 0, 0, 0, 127, 0, 0, 0, 0, 0, 13, -882, 1107, -44, 32, 31, 0, 0, 0, -2020, 1030, 14696, 595, 0, 0, 0, 0, 0
251, 4338451, 0, 0, 0, 127, 0, 0, 0, 0, 0, 12, -882, 1110, -45, 32, 31, 0, 0, 0, -2006, 1016, 14698, 595, 0, 0, 0, 0, 0
252, 4348433, 0, 0, 0, 127, 0, 0, 0, 0, 0, 12, -882, 1113, -44, 32, 31, 0, 0, 0, -2004, 1014, 14704, 595, 0, 0, 0, 0, 0
253, 4358401, 0, 0, 0, 127, 0, 0, 0, 0, 0, 12, -883, 1116, -44, 32, 31, 0, 0, 0, -2024, 1034, 14710, 595, 0, 0, 0, 0, 0
254, 4368385, 0, 0, 0, 127, 0, 0, 0, 0, 0, 12, -883, 1119, -44, 32, 31, 0, 0, 0, -2052, 1030, 14722, 595, 0, 0, 0, 0, 0
255, 4378375, 0, 0, 0, 127, 0, 0, 0, 0, 0, 11, -884, 1122, -44, 32, 31, 0, 0, 0, -2050, 1026, 14708, 595, 0, 0, 0, 0, 0
256, 4388355, 0, 0, 0, 127, 0, 0, 0, 0, 0, 11, -884, 1125, -45, 32, 32, 0, 0, 0, -2076, 1044, 14736, 595, 0, 0, 0, 0, 0
257, 4398330, 0, 0, 0, 127, 0, 0, 0, 0, 0, 11, -885, 1128, -44, 32, 31, 0, 0, 0, -2074, 1042, 14708, 595, 0, 0, 0, 0, 0
258, 4408327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -885, 1131, -45, 32, 31, 0, 0, 0, -2080, 1046, 14720, 595, 0, 0, 0, 0, 0
259, 4418292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -886, 1134, -45, 33, 31, 0, 0, 0, -2066, 1046, 14702, 595, 0, 0, 0, 0, 0
260, 4428367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -886, 1137, -44, 32, 31, 0, 0, 0, -2066, 1044, 14700, 595, 0, 0, 0, 0, 0
261, 4438236, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 11, -887, 1139, -44, 33, 31, 0, 0, 0, -2040, 1044, 14698, 595, 0, 0, 0, 0, 0
262, 4448398, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 11, -887, 1142, -44, 32, 31, 0, 0, 0, -2038, 1030, 14730, 595, 0, 0, 0, 0, 0
263, 4458196, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -888, 1145, -44, 32, 31, 0, 0, 0, -2032, 1034, 14732, 595, 0, 0, 0, 0, 0
264, 4468290, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -888, 1148, -44, 32, 32, 0, 0, 0, -2034, 1032, 14756, 595, 0, 0, 0, 0, 0
265, 4478164, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -889, 1151, -44, 32, 32, 0, 0, 0, -2040, 1054, 14722, 595, 0, 0, 0, 0, 0
266, 4488137, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -889, 1154, -44, 32, 31, 0, 0, 0, -2034, 1052, 14726, 595, 0, 0, 0, 0, 0
267, 4498134, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -889, 1157, -44, 32, 31, 0, 0, 0, -2032, 1044, 14750, 595, 0, 0, 0, 0, 0
268, 4508105, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -890, 1160, -44, 32, 31, 0, 0, 0, -2038, 1014, 14736, 595, 0, 0, 0, 0, 0
269, 4518080, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -890, 1163, -43, 32, 31, 0, 0, 0, -2044, 1028, 14718, 595, 0, 0, 0, 0, 0
270, 4528059, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -890, 1166, -43, 31, 31, 0, 0, 0, -2032, 1024, 14712, 595, 0, 0, 0, 0, 0
271, 4538040, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -891, 1169, -43, 32, 31, 0, 0, 0, -2054, 1026, 14688, 595, 0, 0, 0, 0, 0
272, 4548029, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -891, 1172, -43, 32, 31, 0, 0, 0, -2058, 1034, 14686, 595, 0, 0, 0, 0, 0
273, 4558001, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 9, -892, 1175, -43, 32, 31, 0, 0, 0, -2074, 1064, 14698, 595, 0, 0, 0, 0, 0
274, 4567977, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 9, -892, 1178, -44, 32, 31, 0, 0, 0, -2058, 1068, 14716, 595, 0, 0, 0, 0, 0
275, 4577967, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 10, -893, 1181, -44, 32, 31, 0, 0, 0, -2080, 1066, 14702, 595, 0, 0, 0, 0, 0
276, 4587947, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 9, -894, 1183, -45, 32, 31, 0, 0, 0, -2088, 1042, 14696, 595, 0, 0, 0, 0, 0
277, 4597908, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 9, -894, 1186, -45, 32, 31, 0, 0, 0, -2096, 1028, 14696, 595, 0, 0, 0, 0, 0
278, 4607906, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 9, -895, 1189, -45, 32, 31, 0, 0, 0, -2078, 1012, 14732, 595, 0, 0, 0, 0, 0
279, 4617908, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 9, -895, 1192, -44, 32, 31, 0, 0, 0, -2072, 1018, 14698, 595, 0, 0, 0, 0, 0
280, 4627872, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 9, -896, 1195, -44, 32, 31, 0, 0, 0, -2052, 1022, 14730, 595, 0, 0, 0, 0, 0
281, 4637967, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 8, -896, 1198, -44, 32, 31, 0, 0, 0, -2060, 1040, 14706, 595, 0, 0, 0, 0, 0
282, 4647817, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 8, -897, 1201, -44, 32, 31, 0, 0, 0, -2054, 1070, 14726, 595, 0, 0, 0, 0, 0
283, 4657956, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 8, -897, 1204, -44, 32, 30, 0, 0, 0, -2046, 1072, 14704, 595, 0, 0, 0, 0, 0
284, 4667792, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -898, 1207, -44, 32, 30, 0, 0, 0, -2038, 1054, 14752, 595, 0, 0, 0, 0, 0
285, 4677843, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -898, 1210, -44, 32, 31, 0, 0, 0, -2032, 1034, 14724, 595, 0, 0, 0, 0, 0
286, 4687737, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -898, 1212, -44, 32, 31, 0, 0, 0, -2030, 1026, 14728, 595, 0, 0, 0, 0, 0
287, 4697715, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -898, 1215, -44, 32, 31, 0, 0, 0, -2060, 1030, 14716, 595, 0, 0, 0, 0, 0
288, 4707854, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -899, 1218, -44, 32, 31, 0, 0, 0, -2052, 1038, 14738, 595, 0, 0, 0, 0, 0
289, 4717681, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -899, 1221, -44, 32, 31, 0, 0, 0, -2048, 1044, 14728, 595, 0, 0, 0, 0, 0
290, 4727652, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -900, 1224, -44, 32, 31, 0, 0, 0, -2056, 1050, 14714, 595, 0, 0, 0, 0, 0
291, 4737632, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -900, 1227, -44, 32, 31, 0, 0, 0, -2052, 1040, 14708, 595, 0, 0, 0, 0, 0
292, 4747618, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 8, -900, 1230, -44, 32, 31, 0, 0, 0, -2052, 1032, 14710, 595, 0, 0, 0, 0, 0
293, 4757600, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 7, -901, 1233, -44, 32, 31, 0, 0, 0, -2050, 1040, 14718, 595, 0, 0, 0, 0, 0
294, 4767572, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 7, -901, 1236, -44, 32, 31, 0, 0, 0, -2064, 1032, 14728, 595, 0, 0, 0, 0, 0
295, 4777549, 0, 2687, 0, -128, 0, 0, 0, 0, 0, 7, -902, 1239, -44, 31, 31, 0, 0, 0, -2066, 1034, 14692, 595, 0, 0, 0, 0, 0
296, 4787519, 0, 2687, 0, -57, 0, 0, 0, 0, 0, 7, -902, 1242, -44, 31, 31, 0, 0, 0, -2066, 1022, 14716, 595, 0, 0, 0, 0, 0
297, 4797509, 0, 2687, 0, -57, 0, 0, 0, 0, 0, 7, -903, 1245, -44, 32, 31, 0, 0, 0, -2060, 1050, 14698, 595, 0, 0, 0, 0, 0
298, 4807485, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 7, -903, 1248, -44, 32, 31, 0, 0, 0, -2068, 1036, 14704, 595, 0, 0, 0, 0, 0
299, 4817468, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 7, -904, 1250, -44, 32, 31, 0, 0, 0, -2028, 1024, 14712, 595, 0, 0, 0, 0, 0
300, 4827485, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 7, -904, 1253, -44, 32, 31, 0, 0, 0, -2046, 1024, 14714, 595, 0, 0, 0, 0, 0
