index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
1624, 24018938, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1840, 840, 14962, 595, 0, 0, 0, 0, 0
1625, 24028813, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1848, 846, 14948, 595, 0, 0, 0, 0, 0
1626, 24038771, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 2, -1, -1862, 850, 14932, 595, 0, 0, 0, 0, 0
1627, 24048748, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 2, -1, -1862, 836, 14938, 595, 0, 0, 0, 0, 0
1628, 24058737, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1876, 860, 14932, 595, 0, 0, 0, 0, 0
1629, 24068713, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1850, 870, 14952, 595, 0, 0, 0, 0, 0
1630, 24078695, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1266, 4213, -1, 1, 0, -1828, 860, 14932, 595, 0, 0, 0, 0, 0
1631, 24088679, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1820, 842, 14936, 595, 0, 0, 0, 0, 0
1632, 24098655, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1814, 824, 14950, 595, 0, 0, 0, 0, 0
1633, 24108641, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1820, 812, 14956, 595, 0, 0, 0, 0, 0
1634, 24118612, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1798, 826, 14956, 595, 0, 0, 0, 0, 0
1635, 24128587, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1804, 840, 14968, 595, 0, 0, 0, 0, 0
1636, 24138581, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1810, 832, 14954, 595, 0, 0, 0, 0, 0
1637, 24148545, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1810, 834, 14964, 595, 0, 0, 0, 0, 0
1638, 24158523, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1828, 834, 14980, 595, 0, 0, 0, 0, 0
1639, 24168538, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 2, -1, -1822, 822, 14978, 595, 0, 0, 0, 0, 0
1640, 24178472, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 2, -1, -1834, 820, 14950, 595, 0, 0, 0, 0, 0
1641, 24188585, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, -1, -1846, 836, 14948, 595, 0, 0, 0, 0, 0
1642, 24198445, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, 0, 0, 0, -1838, 834, 14954, 595, 0, 0, 0, 0, 0
1643, 24208580, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1832, 828, 14960, 595, 0, 0, 0, 0, 0
1644, 24218396, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1832, 836, 14954, 595, 0, 0, 0, 0, 0
1645, 24228468, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1822, 840, 14964, 595, 0, 0, 0, 0, 0
1646, 24238524, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4213, -1, 1, 0, -1816, 836, 14970, 595, 0, 0, 0, 0, 0
1647, 24248338, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4212, -1, 2, 0, -1824, 840, 14960, 595, 0, 0, 0, 0, 0
1648, 24258312, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4212, -1, 1, 0, -1812, 842, 14988, 595, 0, 0, 0, 0, 0
1649, 24268302, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4212, -1, 1, -1, -1820, 842, 14964, 595, 0, 0, 0, 0, 0
1650, 24278277, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4212, -1, 1, -1, -1816, 856, 14976, 595, 0, 0, 0, 0, 0
1651, 24288248, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 580, -1265, 4212, -1, 1, -1, -1800, 848, 14944, 595, 0, 0, 0, 0, 0
1652, 24298217, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4212, -1, 1, -1, -1822, 852, 14948, 595, 0, 0, 0, 0, 0
1653, 24308196, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4213, -1, 1, -1, -1818, 846, 14954, 595, 0, 0, 0, 0, 0
1654, 24318178, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4213, -1, 2, -1, -1844, 846, 14934, 595, 0, 0, 0, 0, 0
1655, 24328165, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4213, -1, 1, -1, -1830, 838, 14922, 595, 0, 0, 0, 0, 0
1656, 24338126, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4213, 0, 0, -1, -1844, 840, 14934, 595, 0, 0, 0, 0, 0
1657, 24348116, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4213, -1, 1, 0, -1836, 842, 14952, 595, 0, 0, 0, 0, 0
1658, 24358097, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4213, -1, 1, 0, -1828, 858, 14962, 595, 0, 0, 0, 0, 0
1659, 24368074, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4212, -1, 1, 0, -1826, 882, 14958, 595, 0, 0, 0, 0, 0
1660, 24378086, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4212, -1, 1, 0, -1834, 858, 14926, 595, 0, 0, 0, 0, 0
1661, 24388028, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4212, -1, 1, -1, -1828, 862, 14956, 595, 0, 0, 0, 0, 0
1662, 24398154, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 581, -1265, 4212, -1, 1, 0, -1838, 842, 14986, 595, 0, 0, 0, 0, 0
1663, 24407994, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, 0, -1846, 838, 14978, 595, 0, 0, 0, 0, 0
1664, 24418128, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, 0, -1828, 834, 14974, 595, 0, 0, 0, 0, 0
1665, 24427941, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, 0, 0, 0, -1816, 844, 14960, 595, 0, 0, 0, 0, 0
1666, 24437994, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, 0, -1820, 824, 14958, 595, 0, 0, 0, 0, 0
1667, 24447908, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1828, 826, 14976, 595, 0, 0, 0, 0, 0
1668, 24457885, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1826, 840, 14994, 595, 0, 0, 0, 0, 0
1669, 24467866, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1834, 846, 14986, 595, 0, 0, 0, 0, 0
1670, 24477843, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, 0, 0, -1, -1806, 856, 14970, 595, 0, 0, 0, 0, 0
1671, 24487827, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1806, 834, 14970, 595, 0, 0, 0, 0, 0
1672, 24497804, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, 0, -1814, 836, 14972, 595, 0, 0, 0, 0, 0
1673, 24507781, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1830, 844, 14954, 595, 0, 0, 0, 0, 0
1674, 24517754, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1840, 854, 14940, 595, 0, 0, 0, 0, 0
1675, 24527724, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 2, -1, -1854, 854, 14924, 595, 0, 0, 0, 0, 0
1676, 24537728, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 2, 0, -1856, 862, 14946, 595, 0, 0, 0, 0, 0
1677, 24547695, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 2, 0, -1858, 854, 14966, 595, 0, 0, 0, 0, 0
1678, 24557682, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, 0, -1850, 836, 14950, 595, 0, 0, 0, 0, 0
1679, 24567693, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 1, -1, -1854, 834, 14932, 595, 0, 0, 0, 0, 0
1680, 24577646, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 1, 0, -1842, 850, 14940, 595, 0, 0, 0, 0, 0
1681, 24587711, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 1, 0, -1834, 830, 14980, 595, 0, 0, 0, 0, 0
1682, 24597596, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 1, -1, -1828, 826, 14952, 595, 0, 0, 0, 0, 0
1683, 24607718, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 2, 0, -1814, 832, 14964, 595, 0, 0, 0, 0, 0
1684, 24617548, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 1, 0, -1810, 844, 14976, 595, 0, 0, 0, 0, 0
1685, 24627681, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 1, 0, -1800, 844, 14976, 595, 0, 0, 0, 0, 0
1686, 24637515, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1816, 836, 14974, 595, 0, 0, 0, 0, 0
1687, 24647541, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1822, 818, 14960, 595, 0, 0, 0, 0, 0
1688, 24657467, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1828, 842, 14960, 595, 0, 0, 0, 0, 0
1689, 24667463, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, 0, -1818, 846, 14944, 595, 0, 0, 0, 0, 0
1690, 24677435, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, 0, -1842, 844, 14940, 595, 0, 0, 0, 0, 0
1691, 24687397, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1265, 4212, -1, 1, -1, -1842, 848, 14972, 595, 0, 0, 0, 0, 0
1692, 24697397, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 582, -1266, 4212, -1, 1, -1, -1842, 850, 14972, 595, 0, 0, 0, 0, 0
1693, 24707379, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1838, 846, 14946, 595, 0, 0, 0, 0, 0
1694, 24717349, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1836, 848, 14970, 595, 0, 0, 0, 0, 0
1695, 24727319, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 2, -1, -1844, 864, 14984, 595, 0, 0, 0, 0, 0
1696, 24737301, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1840, 860, 15000, 595, 0, 0, 0, 0, 0
1697, 24747289, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1834, 846, 15004, 595, 0, 0, 0, 0, 0
1698, 24757262, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1836, 856, 15004, 595, 0, 0, 0, 0, 0
1699, 24767236, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1840, 820, 14994, 595, 0, 0, 0, 0, 0
1700, 24777244, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1830, 826, 14988, 595, 0, 0, 0, 0, 0
1701, 24787199, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1844, 832, 14984, 595, 0, 0, 0, 0, 0
1702, 24797277, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, 0, -1838, 848, 14950, 595, 0, 0, 0, 0, 0
1703, 24807164, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1830, 830, 14978, 602, 0, 0, 0, 0, 0
1704, 24817303, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1822, 836, 14984, 602, 0, 0, 0, 0, 0
1705, 24827121, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1810, 854, 14962, 602, 0, 0, 0, 0, 0
1706, 24837225, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1806, 858, 14968, 602, 0, 0, 0, 0, 0
1707, 24847237, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1836, 860, 14940, 602, 0, 0, 0, 0, 0
1708, 24857044, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, 0, -1846, 852, 14962, 595, 0, 0, 0, 0, 0
1709, 24867015, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1842, 826, 14950, 595, 0, 0, 0, 0, 0
1710, 24877006, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1824, 838, 14942, 595, 0, 0, 0, 0, 0
1711, 24886985, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, 0, 0, -1, -1818, 834, 14958, 595, 0, 0, 0, 0, 0
1712, 24896957, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, 0, 0, -1, -1824, 840, 14966, 595, 0, 0, 0, 0, 0
1713, 24906933, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1828, 836, 14946, 595, 0, 0, 0, 0, 0
1714, 24916907, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, 0, 0, -1, -1832, 828, 14954, 595, 0, 0, 0, 0, 0
1715, 24926892, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1850, 846, 14944, 595, 0, 0, 0, 0, 0
1716, 24936877, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1834, 834, 14948, 595, 0, 0, 0, 0, 0
1717, 24946848, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1848, 836, 14926, 595, 0, 0, 0, 0, 0
1718, 24956831, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1840, 844, 14968, 595, 0, 0, 0, 0, 0
1719, 24966816, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1820, 838, 14958, 595, 0, 0, 0, 0, 0
1720, 24976789, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 1, -1, -1828, 848, 14944, 595, 0, 0, 0, 0, 0
1721, 24986793, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 2, -1, -1838, 840, 14960, 595, 0, 0, 0, 0, 0
1722, 24996744, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1266, 4212, -1, 2, -1, -1834, 830, 14948, 595, 0, 0, 0, 0, 0
1723, 25006842, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1267, 4212, -1, 2, 0, -1842, 850, 14918, 595, 0, 0, 0, 0, 0
1724, 25016709, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1267, 4212, -1, 1, 0, -1830, 852, 14912, 595, 0, 0, 0, 0, 0
1725, 25026844, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 583, -1267, 4212, -1, 1, 0, -1806, 848, 14942, 595, 0, 0, 0, 0, 0
1726, 25036657, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1814, 836, 14948, 595, 0, 0, 0, 0, 0
1727, 25046731, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1824, 850, 14970, 595, 0, 0, 0, 0, 0
1728, 25056622, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 2, -1, -1834, 850, 14944, 595, 0, 0, 0, 0, 0
1729, 25066609, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 2, 0, -1838, 836, 14956, 595, 0, 0, 0, 0, 0
1730, 25076585, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1844, 828, 14958, 595, 0, 0, 0, 0, 0
1731, 25086566, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1267, 4212, -1, 1, 0, -1826, 848, 14968, 595, 0, 0, 0, 0, 0
1732, 25096546, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1267, 4212, -1, 1, -1, -1814, 844, 14956, 595, 0, 0, 0, 0, 0
1733, 25106531, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1808, 850, 14930, 595, 0, 0, 0, 0, 0
1734, 25116503, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1830, 842, 14936, 595, 0, 0, 0, 0, 0
1735, 25126479, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1836, 838, 14944, 595, 0, 0, 0, 0, 0
1736, 25136460, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1826, 832, 14960, 595, 0, 0, 0, 0, 0
1737, 25146426, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1828, 850, 14972, 595, 0, 0, 0, 0, 0
1738, 25156413, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1814, 856, 14948, 595, 0, 0, 0, 0, 0
1739, 25166388, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1810, 842, 14938, 595, 0, 0, 0, 0, 0
1740, 25176374, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, 0, 0, -1, -1818, 846, 14986, 595, 0, 0, 0, 0, 0
1741, 25186350, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, 0, 0, -1, -1812, 836, 14994, 595, 0, 0, 0, 0, 0
1742, 25196359, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1810, 840, 14964, 595, 0, 0, 0, 0, 0
1743, 25206315, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1798, 840, 14984, 595, 0, 0, 0, 0, 0
1744, 25216403, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1794, 828, 14960, 595, 0, 0, 0, 0, 0
1745, 25226251, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1820, 832, 14978, 595, 0, 0, 0, 0, 0
1746, 25236401, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 2, -1, -1828, 836, 14948, 595, 0, 0, 0, 0, 0
1747, 25246227, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1812, 822, 14948, 595, 0, 0, 0, 0, 0
1748, 25256264, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1824, 844, 14938, 595, 0, 0, 0, 0, 0
1749, 25266183, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 2, -1, -1818, 844, 14956, 595, 0, 0, 0, 0, 0
1750, 25276162, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1824, 834, 14962, 595, 0, 0, 0, 0, 0
1751, 25286161, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1826, 842, 14958, 595, 0, 0, 0, 0, 0
1752, 25296135, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1830, 828, 14972, 595, 0, 0, 0, 0, 0
1753, 25306129, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1816, 832, 14976, 595, 0, 0, 0, 0, 0
1754, 25316076, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, 0, 0, -1, -1826, 828, 14972, 595, 0, 0, 0, 0, 0
1755, 25326068, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1830, 834, 14960, 595, 0, 0, 0, 0, 0
1756, 25336050, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1828, 834, 14958, 595, 0, 0, 0, 0, 0
1757, 25346018, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1820, 850, 14970, 595, 0, 0, 0, 0, 0
1758, 25356028, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1818, 842, 14952, 595, 0, 0, 0, 0, 0
1759, 25365978, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1830, 850, 14966, 595, 0, 0, 0, 0, 0
1760, 25375953, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1814, 834, 14952, 595, 0, 0, 0, 0, 0
1761, 25385950, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1816, 840, 14976, 595, 0, 0, 0, 0, 0
1762, 25395920, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, 0, 0, -1, -1832, 836, 14960, 595, 0, 0, 0, 0, 0
1763, 25405973, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1842, 844, 14944, 595, 0, 0, 0, 0, 0
1764, 25415871, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1820, 852, 14936, 595, 0, 0, 0, 0, 0
1765, 25425992, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1826, 850, 14982, 595, 0, 0, 0, 0, 0
1766, 25435827, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1844, 842, 14976, 595, 0, 0, 0, 0, 0
1767, 25445965, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1850, 840, 14952, 595, 0, 0, 0, 0, 0
1768, 25455973, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1840, 842, 14948, 595, 0, 0, 0, 0, 0
1769, 25465799, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1850, 854, 14916, 595, 0, 0, 0, 0, 0
1770, 25475754, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1840, 826, 14948, 595, 0, 0, 0, 0, 0
1771, 25485732, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1840, 828, 14958, 595, 0, 0, 0, 0, 0
1772, 25495711, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1818, 838, 14970, 595, 0, 0, 0, 0, 0
1773, 25505712, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1822, 838, 14970, 595, 0, 0, 0, 0, 0
1774, 25515668, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1826, 826, 14980, 595, 0, 0, 0, 0, 0
1775, 25525651, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, 0, -1828, 842, 14980, 595, 0, 0, 0, 0, 0
1776, 25535608, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1808, 848, 14964, 595, 0, 0, 0, 0, 0
1777, 25545587, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1818, 838, 14964, 595, 0, 0, 0, 0, 0
1778, 25555626, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1838, 834, 14932, 595, 0, 0, 0, 0, 0
1779, 25565556, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 584, -1266, 4212, -1, 1, -1, -1824, 842, 14940, 595, 0, 0, 0, 0, 0
1780, 25575521, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 585, -1266, 4212, 0, 1, 0, -1834, 848, 14956, 595, 0, 0, 0, 0, 0
1781, 25585505, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 585, -1266, 4212, -1, 1, -1, -1836, 854, 14964, 595, 0, 0, 0, 0, 0
1782, 25595524, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 585, -1266, 4212, -1, 1, -1, -1824, 844, 14964, 595, 0, 0, 0, 0, 0
1783, 25605519, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 585, -1266, 4212, -1, 1, 0, -1818, 814, 14992, 595, 0, 0, 0, 0, 0
1784, 25615545, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 585, -1266, 4212, -1, 1, 0, -1832, 816, 14998, 595, 0, 0, 0, 0, 0
1785, 25625427, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 585, -1266, 4212, -1, 1, -1, -1818, 836, 14982, 595, 0, 0, 0, 0, 0
1786, 25635550, 0, 2687, 0, 0, 0, 0, 0, 0, 0, 585, -1266, 4212, 0, 0, -1, -1812, 842, 14956, 595, 0, 0, 0, 0, 0
