index, time stamp, mode, thrust, roll, pitch, yaw, ae0, ae1, ae2, ae3, phi, theta, psi, sp, sq, sr, bat_volt, temperature, pressure
889, 45302757, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4622, -1, -1, 1, 574, 2425, 103492
890, 45352909, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4622, -1, -1, 0, 574, 2426, 103496
891, 45402388, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4623, -1, -2, 0, 560, 2426, 103496
892, 45452713, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4623, -1, -2, 0, 574, 2426, 103496
893, 45502574, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4623, -1, -2, 0, 574, 2426, 103499
894, 45552392, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4623, -1, -2, 0, 560, 2426, 103499
895, 45602221, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1953, -4623, -1, -1, 0, 574, 2426, 103499
896, 45652386, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1953, -4623, 0, 0, 0, 574, 2426, 103499
897, 45701871, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1953, -4623, 0, 0, -1, 560, 2426, 103499
898, 45752181, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4623, 0, 0, 0, 574, 2426, 103499
899, 45801852, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4623, 0, 0, 0, 574, 2426, 103497
900, 45851823, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4623, -1, -1, 0, 560, 2426, 103497
901, 45901662, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4623, -1, -1, 0, 574, 2426, 103497
902, 45951826, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4622, -1, -1, 1, 574, 2426, 103501
903, 46001297, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4622, -1, -2, 0, 560, 2426, 103501
904, 46051624, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4622, 0, 0, 0, 574, 2426, 103501
905, 46101318, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4622, 0, 0, 1, 574, 2426, 103500
906, 46151275, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4622, 0, 0, 0, 560, 2426, 103500
907, 46201130, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4621, -1, -1, 1, 574, 2426, 103500
908, 46251279, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4621, -1, -1, -1, 574, 2426, 103496
909, 46300761, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4621, -1, -1, 0, 560, 2426, 103496
910, 46351096, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4621, 0, 1, 0, 574, 2426, 103496
911, 46400778, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4621, -1, -1, -1, 574, 2426, 103496
912, 46450734, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4621, 0, 0, 0, 560, 2426, 103496
913, 46500579, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1955, -4621, 0, 0, 0, 574, 2426, 103496
914, 46550696, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1955, -4621, 0, 0, -1, 574, 2426, 103491
915, 46600182, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1955, -4621, 0, 0, 0, 560, 2426, 103491
916, 46650508, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1955, -4621, -1, -1, 0, 574, 2426, 103491
917, 46700193, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1955, -4621, -1, -1, 0, 574, 2426, 103489
918, 46750142, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1955, -4621, 0, 0, 0, 560, 2426, 103489
919, 46799976, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4620, 0, 0, 1, 574, 2426, 103489
920, 46850144, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4620, -1, -1, 0, 574, 2425, 103486
921, 46899624, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4620, -1, -2, -1, 560, 2425, 103486
922, 46949940, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4620, 0, 0, 1, 574, 2425, 103486
923, 46999611, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4620, -1, -1, 0, 574, 2426, 103488
924, 47049582, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4620, 0, 0, 0, 560, 2426, 103488
925, 47099489, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4620, -1, -1, -1, 574, 2426, 103488
926, 47149737, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4619, 0, 0, 0, 574, 2425, 103488
927, 47199309, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4619, 0, 0, 0, 560, 2425, 103488
928, 47249728, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4619, -1, -2, 0, 574, 2425, 103488
929, 47299502, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4619, -1, -1, 0, 574, 2426, 103490
930, 47349553, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1953, -4619, -1, -1, 0, 560, 2426, 103490
931, 47399486, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, 0, 0, 0, 574, 2426, 103490
932, 47449732, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, 0, 0, 0, 574, 2425, 103489
933, 47499306, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, 0, 0, 0, 560, 2425, 103489
934, 47549723, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, -1, -1, 0, 574, 2425, 103489
935, 47599499, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, -1, -1, 1, 574, 2425, 103486
936, 47649547, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, 0, 0, 0, 560, 2425, 103486
937, 47699483, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, -1, -1, 0, 574, 2425, 103486
938, 47749729, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, 0, 0, 0, 574, 2425, 103486
939, 47799298, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1953, -4619, -1, -1, 0, 560, 2425, 103486
940, 47849720, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4619, -1, -2, 0, 581, 2425, 103486
941, 47899493, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4618, -1, -1, 0, 574, 2425, 103486
942, 47949543, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4618, -1, -1, 0, 560, 2425, 103486
943, 47999477, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4618, -1, -1, 0, 574, 2425, 103486
944, 48049723, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, 0, 0, 0, 574, 2425, 103484
945, 48099294, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4618, -1, -1, 0, 560, 2425, 103484
946, 48149715, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4618, 0, 0, 0, 574, 2425, 103484
947, 48199487, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4618, -1, -1, 1, 574, 2425, 103480
948, 48249538, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4618, 1, 0, 0, 560, 2425, 103480
949, 48299475, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4617, -1, -2, 0, 574, 2425, 103480
950, 48349720, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4618, -2, -1, -1, 574, 2425, 103478
951, 48399291, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1955, -4618, -1, -3, 0, 560, 2425, 103478
952, 48449710, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, 0, 0, 0, 574, 2425, 103478
953, 48499483, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, -1, -1, 1, 574, 2425, 103472
954, 48549532, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, -1, -1, 0, 560, 2425, 103472
955, 48599469, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, 0, 0, 0, 574, 2425, 103472
956, 48649713, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, 0, 0, 0, 574, 2425, 103472
957, 48699285, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, -1, -1, -1, 560, 2425, 103472
958, 48749707, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4618, -1, -1, 0, 574, 2425, 103472
959, 48799480, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4617, 0, 0, 0, 574, 2425, 103471
960, 48849531, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4617, 0, 0, 0, 560, 2425, 103471
961, 48899461, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4617, -1, -1, 0, 574, 2425, 103471
962, 48949711, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4617, 0, 0, 0, 574, 2424, 103472
963, 48999282, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4617, 0, 0, 0, 560, 2424, 103472
964, 49049700, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4617, 0, 0, 0, 574, 2424, 103472
965, 49099474, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4617, 0, 0, 0, 574, 2425, 103473
966, 49149523, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4616, -1, -1, 0, 560, 2425, 103473
967, 49199460, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1909, -1954, -4616, -1, -2, 1, 574, 2425, 103473
968, 49249705, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4616, -1, -1, 0, 574, 2424, 103471
969, 49299277, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4616, 0, 0, 0, 560, 2424, 103471
970, 49349696, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1953, -4616, 0, 0, 0, 574, 2424, 103471
971, 49399471, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4616, 1, 0, 0, 574, 2425, 103473
972, 49449519, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1953, -4616, 1, 2, -1, 560, 2425, 103473
973, 49499454, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1953, -4616, 1, 0, 0, 574, 2425, 103473
974, 49549699, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1953, -4616, 0, 0, 0, 574, 2425, 103477
975, 49599272, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1953, -4615, 0, 1, 0, 560, 2425, 103477
976, 49649690, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4615, 0, 0, 0, 574, 2425, 103477
977, 49699466, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4615, 0, 1, 0, 574, 2425, 103476
978, 49749516, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4615, 0, 0, 0, 560, 2425, 103476
979, 49799448, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4615, 0, 1, 0, 574, 2425, 103476
980, 49849698, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1955, -4615, -1, -2, 0, 574, 2425, 103474
981, 49899269, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1955, -4615, -1, -1, 0, 560, 2425, 103474
982, 49949688, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1955, -4615, -1, -1, 0, 574, 2425, 103474
983, 49999462, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1955, -4615, 0, 0, 0, 574, 2424, 103474
984, 50049511, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1955, -4615, 0, 0, 0, 560, 2424, 103474
985, 50099444, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1955, -4615, 0, 0, 0, 574, 2424, 103474
986, 50149691, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1956, -4615, 0, 0, -1, 574, 2424, 103472
987, 50199264, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4615, 0, 0, 0, 560, 2424, 103472
988, 50249683, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4615, 0, 0, 0, 574, 2424, 103472
989, 50299456, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4614, -1, -1, 0, 574, 2424, 103476
990, 50349505, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4614, 0, 0, 0, 560, 2424, 103476
991, 50399440, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4614, 0, 0, 0, 574, 2424, 103476
992, 50449688, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1956, -4614, -1, -1, 1, 574, 2425, 103479
993, 50499260, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4614, -1, -2, 0, 560, 2425, 103479
994, 50549683, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4614, -1, -2, 0, 574, 2425, 103479
995, 50599451, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4613, 0, 0, 0, 574, 2424, 103475
996, 50649507, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4613, 0, 0, 0, 560, 2424, 103475
997, 50699438, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4613, -1, -1, 0, 574, 2424, 103475
998, 50752925, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1908, -1956, -4613, -1, -1, 0, 574, 2424, 103476
999, 50802419, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4613, -1, -2, 1, 560, 2424, 103476
1000, 50852766, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4613, -1, -2, 0, 574, 2424, 103476
1001, 50902438, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1955, -4613, -1, -1, 0, 574, 2425, 103475
1002, 50952386, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1955, -4613, 0, 0, 0, 560, 2425, 103475
1003, 51002236, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1955, -4612, 0, 1, 0, 574, 2425, 103475
1004, 51052401, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4612, 0, 0, 0, 574, 2425, 103477
1005, 51101874, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4612, -1, -1, 0, 560, 2425, 103477
1006, 51152207, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4612, -1, -1, 0, 574, 2425, 103477
1007, 51201885, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4612, 0, 0, 0, 574, 2425, 103475
1008, 51251857, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4612, -1, -1, 0, 560, 2425, 103475
1009, 51301685, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1956, -4612, 0, 0, 0, 574, 2425, 103475
1010, 51351850, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4612, -1, -1, 0, 574, 2424, 103473
1011, 51401339, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, -1, -1, 0, 560, 2424, 103473
1012, 51451660, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, 0, 0, 0, 574, 2424, 103473
1013, 51501353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, -1, -2, 0, 574, 2425, 103474
1014, 51551304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1956, -4612, -2, -2, 1, 560, 2425, 103474
1015, 51601139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1956, -4611, -2, -2, 0, 574, 2425, 103474
1016, 51651340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1956, -4611, 0, 0, -1, 574, 2425, 103477
1017, 51700771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, 1, 0, 0, 560, 2425, 103477
1018, 51751106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, 0, 0, 0, 574, 2425, 103477
1019, 51800796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, 0, 0, 0, 574, 2424, 103476
1020, 51850738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, -1, -2, 0, 560, 2424, 103476
1021, 51900592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, -1, -1, 0, 574, 2424, 103476
1022, 51950735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1956, -4611, -1, -1, 0, 574, 2424, 103476
1023, 52000209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1955, -4610, -1, -1, 0, 560, 2424, 103476
1024, 52050532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1955, -4610, 0, 0, 1, 574, 2424, 103476
1025, 52100197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1955, -4610, 0, 0, 0, 574, 2424, 103476
1026, 52150159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1955, -4610, -1, -2, 1, 560, 2424, 103476
